id_kab,id_prov,year,total_area (km2),population,densities,traffic_density,hdi,gross_regional_domestic_product,total_landfills,solid_waste_generated,happiness_score
5319,53,2023,2389.53,290790.0,121.69,0,63.24,3938.0,1,3744.801,70.43
5321,53,2023,1109.16,190994.0,172.2,0,62.06,3422.0,1,2964.6980000000003,71.7
5371,53,2023,159.33,466632.0,2928.71,1,80.62,28478.0,1,9049.494,69.3
6102,61,2023,5396.3,298979.0,55.4,0,69.53,11146.0,1,5194.240999999999,72.86
6103,61,2023,9909.1,413588.0,41.74,0,68.14,13684.0,1,6822.106999999999,74.46
6104,61,2023,2797.88,312785.0,111.79,0,67.92,10714.0,1,3076.93,72.52
6105,61,2023,12857.7,503937.0,39.19,0,67.77,24529.0,6,9122.54,72.1
6106,61,2023,31588.0,592521.0,18.76,0,68.68,35249.0,4,11488.561,74.69
6108,61,2023,29842.0,262404.0,8.79,0,67.67,13141.0,1,4906.33,74.57
6109,61,2023,5444.2,219724.0,40.36,0,66.33,8506.0,1,3987.422,72.55
6110,61,2023,10640.8,239502.0,22.51,0,67.76,6644.0,1,3898.324,74.72
6111,61,2023,4568.26,132855.0,29.08,0,64.79,5376.0,1,2279.892,72.96
6112,61,2023,6985.2,639250.0,91.51,0,69.6,38324.0,3,11491.901000000002,74.34
6171,61,2023,107.8,675468.0,6265.94,1,81.03,47885.0,1,16128.68,74.21
6172,61,2023,504.0,246112.0,488.32,0,73.39,12899.0,1,3481.35,73.35
6202,62,2023,16796.0,443359.0,26.4,0,72.21,34942.0,1,8685.86,76.32
6203,62,2023,14999.0,425186.0,28.35,0,70.75,23974.0,1,7800.82,77.85
6204,62,2023,8830.0,134698.0,15.25,0,71.65,8481.0,1,2443.97,77.55
6205,62,2023,8300.0,160605.0,19.35,0,71.84,14178.0,1,2383.35,78.14
6207,62,2023,6414.0,102103.0,15.92,0,71.81,7519.0,1,1555.9049999999995,75.09
6208,62,2023,16404.0,171304.0,10.44,0,68.68,11450.0,2,3030.81,77.44
6209,62,2023,20382.53,169355.0,8.31,0,70.28,10756.0,1,3009.338,78.39
6210,62,2023,8997.0,138199.0,15.36,0,69.6,6995.0,1,2486.03,77.59
6212,62,2023,3834.0,117312.0,30.6,0,72.7,10905.0,2,1684.93,75.19
6213,62,2023,23700.16,116621.0,4.92,0,69.42,12449.0,1,2083.55,78.6
6271,62,2023,2853.19,305797.0,107.18,0,81.68,24175.0,1,5694.51,77.89
6301,63,2023,3631.35,364117.0,100.27,0,70.98,20166.0,1,5271.24,76.08
6302,63,2023,9442.46,329641.0,34.91,0,70.18,34946.0,1,6708.22,73.79
6303,63,2023,4668.5,580100.0,124.26,0,71.46,22635.0,1,13233.53,74.6
6304,63,2023,2996.46,324502.0,108.3,0,68.11,10567.0,2,3606.13,75.11
6305,63,2023,2175.0,197893.0,90.99,0,72.0,13694.0,1,3056.61,74.1
6306,63,2023,1804.94,237319.0,131.48,0,70.5,9165.0,1,3624.039,74.92
6307,63,2023,1770.77,268360.0,151.55,0,70.13,8594.0,1,3840.69,73.64
6309,63,2023,3556.0,262631.0,73.86,0,73.85,31015.0,1,4292.67,73.57
6310,63,2023,4871.39,346336.0,71.1,0,72.31,33661.0,3,6273.27,74.52
6311,63,2023,1878.3,136524.0,72.68,0,70.49,20876.0,1,2055.873,76.73
6371,63,2023,98.46,678243.0,6888.51,1,78.5,42049.0,1,19084.875,76.1
6372,63,2023,305.2,272763.0,893.72,0,80.11,13328.0,1,6114.812,76.02
6401,64,2023,11603.94,290162.0,25.01,0,74.14,59217.0,1,4429.99,75.33
6403,64,2023,27263.1,801642.0,29.4,0,75.3,204876.0,3,14605.834,76.8
6404,64,2023,35747.5,411537.0,11.51,0,74.98,168272.0,1,7164.383,73.91
6405,64,2023,34127.17,240105.0,7.04,0,76.21,51280.0,3,5128.21,75.8
6411,64,2023,15315.0,27368.0,1.79,0,69.59,3409.0,1,653.81,74.38
6471,64,2023,509.75,648560.0,1272.31,0,81.66,143169.0,1,19303.84,76.83
6472,64,2023,716.96,872304.0,1216.67,0,82.32,89289.0,1,21880.0,75.65
6474,64,2023,161.88,187852.0,1160.44,0,81.56,68106.0,1,3882.95,75.46
6503,65,2023,3504.0,27470.0,7.84,0,69.2,9021.0,1,523.48,75.84
6504,65,2023,13564.0,207873.0,15.33,0,67.7,42526.0,1,2774.053,75.52
6571,65,2023,251.0,251085.0,1000.34,0,77.53,52079.0,1,5275.989,78.38
7102,71,2023,1141.64,345973.0,303.05,0,76.96,22128.0,2,6392.26,77.64
7103,71,2023,731.98,137829.0,188.3,0,72.22,5655.0,1,2076.336,79.23
7104,71,2023,1251.02,100770.0,80.55,0,71.14,2843.0,1,1769.5010000000002,77.45
7106,71,2023,1059.0,225826.0,213.24,0,75.31,18728.0,1,5254.655000000001,76.89
7107,71,2023,1856.0,87301.0,47.04,0,68.64,3263.0,1,1234.33,77.26
7109,71,2023,730.62,119637.0,163.75,0,71.93,6720.0,1,1712.73,80.01
7110,71,2023,3497.46,73046.0,20.89,0,66.4,2726.0,1,1213.394,77.16
7171,71,2023,162.35,478192.0,2945.44,1,80.14,48556.0,1,9481.401999999998,79.11
7173,71,2023,147.2,101958.0,692.65,0,78.1,5448.0,1,1874.71,77.54
7201,72,2023,2488.79,126040.0,50.64,0,66.82,4926.0,1,2220.73,77.56
7202,72,2023,9672.7,373600.0,38.62,0,71.7,38048.0,1,6683.59,75.55
7203,72,2023,5472.0,170450.0,31.15,0,73.02,158046.0,1,3216.45,78.77
7204,72,2023,7112.25,251654.0,35.38,0,72.48,11712.0,1,4776.407,76.83
7205,72,2023,5275.69,311330.0,59.01,0,66.95,15056.0,1,4947.895,77.73
7206,72,2023,4079.77,236110.0,57.87,0,67.66,10369.0,1,3432.981,78.84
7208,72,2023,5883.97,454510.0,77.25,0,67.11,21652.0,1,8294.79,77.95
7209,72,2023,5722.0,171340.0,29.94,0,66.39,6812.0,1,2733.436,75.82
7210,72,2023,5196.02,264670.0,50.94,0,69.93,11373.0,1,5334.671,77.19
7212,72,2023,18362.39,148274.0,8.07,0,69.73,26434.0,1,2658.77,77.69
7271,72,2023,356.35,386560.0,1084.78,0,82.52,30787.0,1,9761.744,78.05
7302,73,2023,1175.53,450325.0,383.08,0,71.21,18871.0,1,6661.08,74.77
7303,73,2023,390.97,203141.0,519.58,0,70.57,12754.0,1,3037.78,75.57
7304,73,2023,796.0,414482.0,520.71,0,65.9,12152.0,1,6242.768999999999,70.59
7305,73,2023,555.43,312811.0,563.19,0,68.9,12868.0,1,4506.064,74.84
7306,73,2023,1813.0,801108.0,441.87,0,71.57,28453.0,1,14311.466,76.67
7307,73,2023,865.24,267536.0,309.2,0,68.92,14791.0,1,5237.433999999999,75.59
7308,73,2023,1442.95,407923.0,282.7,0,71.63,26389.0,1,5996.21,74.42
7309,73,2023,888.91,355613.0,400.06,0,70.59,32667.0,1,6703.489,75.97
7310,73,2023,1201.9,187952.0,156.38,0,72.36,9427.0,1,2840.33,73.42
7311,73,2023,4567.36,823079.0,180.21,0,67.81,46935.0,1,14877.18,74.58
7312,73,2023,1385.55,238239.0,171.95,0,70.58,14909.0,1,3446.32,75.36
7313,73,2023,2608.71,386537.0,148.17,0,71.1,24589.0,1,6167.465000000001,76.55
7314,73,2023,1832.3,327919.0,178.97,0,72.71,18204.0,1,4780.27,75.83
7315,73,2023,1896.58,419338.0,221.1,0,72.84,25146.0,1,6211.013000000001,74.21
7317,73,2023,2902.07,379295.0,130.7,0,72.16,21756.0,1,6437.251,76.99
7318,73,2023,2043.62,289451.0,141.64,0,70.73,9373.0,1,3956.37,74.67
7322,73,2023,7422.42,333781.0,44.97,0,71.34,17841.0,1,6033.01,74.09
7325,73,2023,6745.92,308532.0,45.74,0,74.35,30696.0,4,4460.61,73.96
7372,73,2023,89.67,158425.0,1766.76,0,79.03,9312.0,1,2895.67,74.84
7373,73,2023,273.24,192763.0,705.47,0,79.45,10500.0,1,3483.32,73.15
7401,74,2023,1669.33,120210.0,72.01,0,68.12,5063.0,1,2074.666,76.48
7402,74,2023,1858.1,224690.0,120.92,0,70.16,8814.0,1,3435.16,75.45
7403,74,2023,5351.85,269520.0,50.36,0,72.77,18295.0,1,5234.782000000001,75.28
7404,74,2023,2958.92,245930.0,83.11,0,74.72,35684.0,1,4601.282000000001,75.07
7405,74,2023,4237.74,323790.0,76.41,0,70.32,16452.0,1,5336.94,76.31
7407,74,2023,450.46,116450.0,258.51,0,71.43,5768.0,1,2060.81,77.24
7408,74,2023,2932.25,145640.0,49.67,0,71.04,11227.0,1,2407.734,76.61
7409,74,2023,1755.83,68950.0,39.27,0,69.7,4049.0,1,1011.029,76.45
7410,74,2023,4219.81,72250.0,17.12,0,71.71,5260.0,1,1515.785,75.2
7411,74,2023,3992.53,125770.0,31.5,0,69.57,5625.0,1,2065.19,76.49
7413,74,2023,818.7,89290.0,109.06,0,67.13,3387.0,1,1437.883,76.88
7414,74,2023,836.96,119460.0,142.73,0,65.83,3026.0,1,1963.397,76.41
7415,74,2023,517.63,99580.0,192.38,0,66.15,3593.0,1,1340.578,75.03
7501,75,2023,1830.87,151610.0,82.81,0,68.18,6587.0,1,2227.029,77.25
7503,75,2023,4370.36,157660.0,36.07,0,67.15,8111.0,1,2327.001,78.49
7504,75,2023,1889.0,172301.0,91.21,0,71.51,5699.0,1,2215.3050000000003,77.53
7505,75,2023,1703.63,128970.0,75.7,0,66.61,4145.0,1,2199.263,76.1
7571,75,2023,70.93,204440.0,2882.28,1,78.64,10536.0,1,2589.89,78.36
7601,76,2023,947.84,181360.0,191.34,0,68.62,5969.0,1,2688.001,74.28
7603,76,2023,3005.88,165310.0,55.0,0,67.83,3474.0,1,2379.4860000000003,77.44
7605,76,2023,2903.18,204216.0,70.34,0,69.11,14386.0,1,2963.1449999999995,75.21
7606,76,2023,3100.87,141220.0,45.54,0,67.45,4066.0,1,2455.548,75.8
8101,81,2023,10102.92,128648.0,12.73,0,64.16,3393.0,1,2273.429,78.01
8103,81,2023,2759.07,436090.0,158.06,0,72.45,10763.0,1,6287.018999999999,77.67
8104,81,2023,7594.98,140462.0,18.49,0,70.56,2977.0,1,2495.526,79.89
8105,81,2023,6425.77,107367.0,16.71,0,65.01,4436.0,1,2225.432,79.96
8106,81,2023,6948.4,222449.0,32.01,0,67.56,3788.0,1,4681.325999999999,78.33
8108,81,2023,8633.15,85807.0,9.94,0,63.93,2868.0,1,1307.482,78.93
8109,81,2023,5577.48,79455.0,14.25,0,66.23,1766.0,1,1289.584,78.15
8171,81,2023,377.0,358826.0,951.79,0,82.06,18531.0,1,9006.12,79.18
8172,81,2023,352.66,91572.0,259.66,0,69.43,3202.0,1,1597.2620000000002,78.05
8203,82,2023,3304.32,105095.0,31.81,0,65.29,3045.0,1,1401.2460000000003,78.93
8204,82,2023,8096.4,255384.0,31.54,0,65.83,17727.0,1,4732.576999999999,80.65
8206,82,2023,6488.73,97895.0,15.09,0,68.82,5241.0,1,1650.9900000000002,78.97
8208,82,2023,2985.75,63897.0,21.4,0,62.31,1937.0,1,764.4739999999999,79.33
8271,82,2023,162.2,202871.0,1250.75,0,81.35,13675.0,1,4353.728,81.81
8272,82,2023,1703.32,116623.0,68.47,0,72.4,3511.0,1,2100.994,79.5
9101,91,2023,14320.0,90286.0,6.3,0,69.72,5811.0,1,1510.4240000000002,76.02
9102,91,2023,18500.0,65530.0,3.54,0,66.72,2914.0,1,893.376,75.75
9103,91,2023,14953.8,45324.0,3.03,0,61.67,1753.0,1,665.221,74.31
9105,91,2023,14250.94,201730.0,14.16,0,73.21,10789.0,1,6584.93,72.68
9107,91,2023,13075.28,125217.0,9.58,0,67.49,12028.0,1,2215.0730000000003,73.44
9109,91,2023,11529.18,32892.0,2.85,0,55.55,273.0,1,658.845,73.61
9110,91,2023,5461.69,45064.0,8.25,0,61.29,812.0,1,661.653,73.65
9111,91,2023,2812.44,37674.0,13.4,0,61.55,927.0,1,655.781,72.87
9112,91,2023,2773.74,40117.0,14.46,0,57.82,320.0,1,621.725,76.17
9171,91,2023,1105.0,283366.0,256.44,0,79.65,16829.0,1,6069.972,74.58
9402,94,2023,7030.66,273819.0,38.95,0,60.5,10155.0,1,4496.460000000001,70.43
9403,94,2023,17514.0,201004.0,11.48,0,73.5,19122.0,1,5231.965999999999,69.59
9404,94,2023,3922.02,174427.0,44.47,0,70.84,13562.0,1,3245.6159999999995,71.86
9410,94,2023,6526.25,123360.0,18.9,0,57.91,5014.0,1,2333.127,69.59
9411,94,2023,6477.65,219497.0,33.89,0,50.81,1509.0,1,4339.237999999999,70.45
9413,94,2023,27108.29,67167.0,2.48,0,63.46,5341.0,1,951.82,71.76
9415,94,2023,23746.0,109862.0,4.63,0,53.19,3145.0,1,1696.52,70.8
9416,94,2023,17512.0,355315.0,20.29,0,51.19,2900.0,1,5414.255999999999,70.22
9417,94,2023,15683.0,113347.0,7.23,0,48.18,2369.0,1,1978.2850000000003,70.31
9418,94,2023,14263.0,251413.0,17.63,0,51.48,2008.0,1,4699.141,69.99
9419,94,2023,18034.0,42321.0,2.35,0,65.8,3558.0,1,637.3419999999999,68.86
9426,94,2023,22004.87,37285.0,1.69,0,66.46,2304.0,1,643.584,70.0
9428,94,2023,23813.91,39083.0,1.64,0,54.08,2143.0,1,688.1919999999999,70.36
9429,94,2023,12941.0,111063.0,8.58,0,35.19,1512.0,1,2022.9790000000005,70.3
9430,94,2023,2248.0,202988.0,90.3,0,50.56,2325.0,1,3774.864,69.07
9431,94,2023,3743.64,49131.0,13.12,0,50.22,1408.0,1,658.269,71.41
9432,94,2023,4330.29,104416.0,24.11,0,50.87,1559.0,1,1623.004,71.1
9435,94,2023,3922.02,136756.0,34.87,0,50.19,1405.0,1,2381.562,71.29
9471,94,2023,940.0,403859.0,429.64,0,81.14,37797.0,1,8828.28,72.31
