id,id_kab,id_prov,city_or_regency,year,total_area (km2),population,densities,traffic_density,green_open_space,hdi,gross_regional_domestic_product,total_landfills,solid_waste_generated,happiness_score
14032023,1403,14,Indragiri Hilir,2023,12614.78,663248.0,52.58,Low,,67.98,87546.0,,,74.41
14042023,1404,14,Pelalawan,2023,12614.78,422907.0,33.52,Low,,73.59,70522.0,,,75.04
14052023,1405,14,Siak,2023,8556.09,488497.0,57.09,Low,1.44,74.98,109923.0,4.0,6972.23,74.45
14062023,1406,14,Kampar,2023,11289.28,898840.0,79.62,Low,,74.24,106929.0,,,73.97
14082023,1408,14,Bengkalis,2023,514.0,592390.0,1152.51,Low,0.56,74.97,168636.0,4.0,9511.5,74.31
14092023,1409,14,Rokan Hilir,2023,8881.59,669996.0,75.44,Low,0.25,70.78,94740.0,,,73.31
14102023,1410,14,Kepulauan Meranti,2023,3708.0,217607.0,58.69,Low,0.01,67.28,25609.0,,,73.75
14712023,1471,14,City of Pekanbaru,2023,632.3,1020308.0,1613.65,Low,47.17,82.38,159961.0,,,74.62
14732023,1473,14,City of Dumai,2023,1727.0,340310.0,197.05,Low,0.26,75.66,49034.0,1.0,6210.66,73.67
15012023,1501,15,Kerinci,2023,3807.0,255100.0,67.01,Low,,72.54,13405.0,,,78.91
15022023,1502,15,Merangin,2023,7679.0,368400.0,47.97,Low,,70.81,22525.0,,,79.63
15032023,1503,15,Sarolangun,2023,6174.0,302200.0,48.95,Low,0.04,71.29,21509.0,,,80.8
15042023,1504,15,Batang Hari,2023,5804.83,312700.0,53.87,Low,0.24,71.02,25449.0,,,78.49
15052023,1505,15,Muaro Jambi,2023,5246.0,418800.0,79.83,Low,,71.04,35885.0,,,77.53
15062023,1506,15,Tanjung Jabung Timur,2023,5426.0,236700.0,43.62,Low,,66.65,25073.0,,,80.16
15082023,1508,15,Tebo,2023,6461.0,350800.0,54.3,Low,,70.63,21183.0,,,79.89
15092023,1509,15,Bungo,2023,4659.0,376400.0,80.79,Low,787.08,71.06,26235.0,1.0,5901.41,78.65
15712023,1571,15,City of Jambi,2023,205.38,627800.0,3056.77,Medium,1.85,80.15,40581.0,,,79.69
15722023,1572,15,City of Sungai Penuh,2023,391.5,99800.0,254.92,Low,,76.65,9475.0,,,79.36
16012023,1601,16,Ogan Komering Ulu,2023,4797.0,379130.0,79.03,Low,,71.01,19019.0,,,73.66
16022023,1602,16,Ogan Komering Ilir,2023,19023.47,797429.0,41.92,Low,,68.65,37395.0,,,70.83
16032023,1603,16,Muara Enim,2023,6763.91,633779.0,93.7,Low,21.04,70.24,118518.0,4.0,8497.14,75.28
16042023,1604,16,Lahat,2023,4344.87,444949.0,102.41,Low,0.86,69.1,29289.0,1.0,9805.33,72.32
16052023,1605,16,Musi Rawas,2023,6357.09,407694.0,64.13,Low,,68.26,23527.0,,,73.61
16062023,1606,16,Musi Banyuasin,2023,14265.96,644386.0,45.17,Low,6881.99,69.17,85771.0,8.0,9243.61,74.44
16072023,1607,16,Banyu Asin,2023,11875.0,874210.0,73.62,Low,294.96,68.65,37440.0,,,72.25
16082023,1608,16,Ogan Komering Ulu Selatan,2023,5493.94,424190.0,77.21,Low,,66.67,11090.0,,,71.83
16092023,1609,16,Ogan Komering Ulu Timur,2023,4369.25,668035.0,152.89,Low,0.11,70.96,19465.0,,,74.7
16112023,1611,16,Empat Lawang,2023,2256.0,342178.0,151.67,Low,,66.68,6303.0,,,72.06
16122023,1612,16,Penukal Abab Lematang Ilir,2023,1840.0,202681.0,110.15,Low,4.44,66.64,8719.0,,,74.62
16132023,1613,16,Musi Rawas Utara,2023,6008.55,195962.0,32.61,Low,,66.6,9067.0,,,75.24
16712023,1671,16,City of Palembang,2023,352.52,1706371.0,4840.49,Medium,43.87,80.02,194570.0,,,75.88
16732023,1673,16,City of Pagar Alam,2023,633.66,147836.0,233.3,Low,287.53,70.45,3491.0,,2698.01,73.7
16742023,1674,16,City of Lubuklinggau,2023,401.5,242976.0,605.17,Low,,76.19,8234.0,,,73.53
17022023,1702,17,Rejang Lebong,2023,1515.76,283689.0,187.16,Low,,72.31,11899.0,,,73.13
17032023,1703,17,Bengkulu Utara,2023,4424.6,306201.0,69.2,Low,4.38,70.28,12491.0,,,71.95
17052023,1705,17,Seluma,2023,4128.0,216977.0,52.56,Low,,68.27,5769.0,1.0,3901.39,72.51
17082023,1708,17,Kepahiang,2023,665.0,156330.0,235.08,Low,0.0,69.6,5616.0,,,73.02
17712023,1771,17,City of Bengkulu,2023,151.7,391045.0,2577.75,Medium,2.5,81.45,30811.0,,,72.66
18012023,1801,18,Lampung Barat,2023,3368.14,303931.0,90.24,Low,0.25,69.11,9018.0,,,74.3
18032023,1803,18,Lampung Selatan,2023,2219.46,1090174.0,491.19,Low,,69.63,55759.0,,,72.49
18042023,1804,18,Lampung Timur,2023,5325.03,1137434.0,213.6,Low,,71.21,52874.0,,,71.63
18052023,1805,18,Lampung Tengah,2023,4559.56,1522426.0,333.9,Low,0.0,71.6,90078.0,1.0,25185.09,71.99
18062023,1806,18,Lampung Utara,2023,2529.54,635903.0,251.39,Low,,68.95,29261.0,,,71.5
18082023,1808,18,Tulangbawang,2023,4386.0,431623.0,98.41,Low,,70.02,28197.0,,,72.9
18092023,1809,18,Pesawaran,2023,1173.77,492474.0,419.57,Low,,67.67,20217.0,,,72.65
18102023,1810,18,Pringsewu,2023,617.19,409858.0,664.07,Low,0.17,71.61,14010.0,1.0,5962.86,71.37
18112023,1811,18,Mesuji,2023,2184.0,235546.0,107.85,Low,,65.64,12949.0,,,71.0
18122023,1812,18,Tulang Bawang Barat,2023,1201.15,291437.0,242.63,Low,0.39,67.81,14390.0,1.0,4228.45,71.83
18132023,1813,18,Pesisir Barat,2023,2953.0,165937.0,56.19,Low,,66.0,5735.0,1.0,2406.31,70.63
18712023,1871,18,City of Bandar Lampung,2023,197.22,1234988.0,6261.98,Medium,6.11,78.56,74104.0,1.0,28705.83,73.31
18722023,1872,18,City of Metro,2023,73.21,172505.0,2356.3,Medium,,78.36,7865.0,,,72.86
19022023,1902,19,Belitung,2023,2293.69,189225.0,82.5,Low,41.92,74.02,13510.0,1.0,2740.6,76.69
19042023,1904,19,Bangka Tengah,2023,2279.11,203733.0,89.39,Low,15.34,71.71,11427.0,1.0,3060.45,77.52
19052023,1905,19,Bangka Selatan,2023,3607.08,206972.0,57.38,Low,,68.51,11372.0,1.0,3071.02,76.33
19062023,1906,19,Belitung Timur,2023,2506.91,132355.0,52.8,Low,,72.86,10562.0,1.0,1916.94,76.02
19712023,1971,19,City of Pangkal Pinang,2023,118.4,236267.0,1995.5,Low,,79.93,18809.0,,,77.86
21012023,2101,21,Karimun,2023,1524.0,267762.0,175.7,Low,7.38,73.51,17017.0,1.0,7142.22,74.25
21022023,2102,21,Bintan,2023,1946.13,175873.0,90.37,Low,,75.7,25084.0,1.0,2040.99,76.24
21032023,2103,21,Natuna,2023,1978.29,83668.0,42.29,Low,0.08,74.21,23520.0,1.0,1272.58,76.28
21042023,2104,21,Lingga,2023,2117.72,101917.0,48.13,Low,,67.44,5250.0,,,73.58
21052023,2105,21,Kepulauan Anambas,2023,590.14,50140.0,84.96,Low,,70.26,19241.0,,487.68,76.45
21712023,2171,21,City of Batam,2023,3868.97,1256610.0,324.79,Low,2.5,82.11,216098.0,1.0,42305.41,77.7
31012023,3101,31,Kep. Seribu,2023,10.73,28523.0,2658.25,Medium,2.91,73.39,8214.0,,663.43,77.89
31712023,3171,31,City of Jakarta Selatan,2023,144.94,2235606.0,15424.35,High,1.57,86.07,792615.0,1.0,71946.38,80.53
31722023,3172,31,City of Jakarta Timur,2023,185.54,3079618.0,16598.14,High,0.01,84.13,592230.0,,85161.36,78.18
31732023,3173,31,City of Jakarta Pusat,2023,47.56,1049314.0,22062.95,High,0.92,82.53,860049.0,,31124.28,79.06
31752023,3175,31,City of Jakarta Utara,2023,147.21,1808985.0,12288.47,High,0.83,81.11,631393.0,,50456.05,78.02
32022023,3202,32,Sukabumi,2023,4145.7,2851890.0,687.92,Low,,68.49,82317.0,,,79.16
32032023,3203,32,Cianjur,2023,3614.35,2578790.0,713.49,Low,0.1,66.55,58391.0,1.0,,76.67
32042023,3204,32,Bandung,2023,1762.0,3770991.0,2140.18,Medium,37.33,73.74,153951.0,,,80.49
32052023,3205,32,Garut,2023,3065.19,2649198.0,864.29,Low,0.19,68.11,72229.0,1.0,40946.54,78.14
32072023,3207,32,Ciamis,2023,1425.0,1257583.0,882.51,Low,66.8,72.05,39841.0,2.0,18217.44,81.54
32082023,3208,32,Kuningan,2023,1194.0,1211553.0,1014.7,Low,0.11,70.72,32545.0,1.0,,81.06
32092023,3209,32,Cirebon,2023,1076.76,2339555.0,2172.77,Medium,,70.95,61310.0,,,79.57
32102023,3210,32,Majalengka,2023,1204.24,1351828.0,1122.56,Low,372.93,69.13,41713.0,,,79.63
32112023,3211,32,Sumedang,2023,1558.72,1174485.0,753.49,Low,,73.18,43327.0,2.0,17480.61,79.56
32122023,3212,32,Indramayu,2023,2099.42,1892043.0,901.22,Low,6.32,69.25,103560.0,,,79.65
32132023,3213,32,Subang,2023,1893.95,1639931.0,865.88,Low,,70.7,49692.0,,,78.94
32142023,3214,32,Purwakarta,2023,825.74,1045704.0,1266.38,Low,,72.09,82129.0,,,78.67
32152023,3215,32,Karawang,2023,1652.2,2541841.0,1538.46,Low,,72.35,290916.0,1.0,38475.83,80.19
32162023,3216,32,Bekasi,2023,1224.88,3271838.0,2671.15,Medium,,75.76,393823.0,1.0,80993.5,78.57
32172023,3217,32,Bandung Barat,2023,1287.41,1879840.0,1460.17,Low,,69.61,56945.0,,,79.08
32182023,3218,32,Pangandaran,2023,1010.0,437094.0,432.77,Low,,69.38,14256.0,,,80.15
32712023,3271,32,City of Bogor,2023,111.39,1074522.0,9646.49,Medium,2.09,77.85,57004.0,1.0,28463.16,79.58
32722023,3272,32,City of Sukabumi,2023,48.2,362018.0,7510.75,Medium,,76.32,15350.0,1.0,6730.83,79.59
32732023,3273,32,City of Bandung,2023,167.31,2469589.0,14760.56,High,0.0,83.04,351284.0,,,80.0
32742023,3274,32,City of Cirebon,2023,37.36,345578.0,9249.95,Medium,,76.46,28773.0,,,80.66
32762023,3276,32,City of Depok,2023,200.29,2160905.0,10788.88,High,0.08,82.38,87569.0,,,81.42
32772023,3277,32,City of Cimahi,2023,42.73,578718.0,13543.6,High,0.37,79.46,40499.0,,,79.9
32782023,3278,32,City of Tasikmalaya,2023,183.8,742958.0,4042.21,Medium,0.29,74.47,27411.0,1.0,11795.52,80.99
32792023,3279,32,City of Banjar,2023,132.0,209493.0,1587.07,Low,36.27,73.08,5247.0,1.0,3162.42,80.72
33012023,3301,33,Cilacap,2023,2249.28,2007829.0,892.65,Low,43.33,71.83,132425.0,3.0,,74.31
33032023,3303,33,Purbalingga,2023,777.64,1027333.0,1321.09,Low,,70.24,31225.0,,19775.84,76.04
33042023,3304,33,Banjarnegara,2023,1069.71,1047226.0,978.98,Low,0.23,69.14,27191.0,,,74.05
33052023,3305,33,Kebumen,2023,1281.11,1397555.0,1090.89,Low,314.7,71.37,35764.0,,,76.95
33062023,3306,33,Purworejo,2023,1034.84,788265.0,761.73,Low,0.44,74.28,23188.0,1.0,11743.29,76.03
33072023,3307,33,Wonosobo,2023,1011.62,909664.0,899.22,Low,,69.37,23330.0,1.0,13281.09,74.27
33092023,3309,33,Boyolali,2023,1096.35,1090129.0,994.33,Low,0.3,75.41,42736.0,,,76.88
33102023,3310,33,Klaten,2023,701.52,1284386.0,1830.86,Low,0.05,77.59,51274.0,1.0,23705.07,73.91
33112023,3311,33,Sukoharjo,2023,466.66,932680.0,1998.63,Low,57.61,78.65,46521.0,,,75.29
33122023,3312,33,Wonogiri,2023,1941.28,1051085.0,541.44,Low,99.04,71.97,36943.0,1.0,12799.9,76.44
33132023,3313,33,Karanganyar,2023,774.0,955116.0,1234.0,Low,0.0,77.31,47204.0,,,73.19
33162023,3316,33,Blora,2023,1820.59,901621.0,495.24,Low,1.45,70.63,31753.0,2.0,14143.3,75.76
33172023,3317,33,Rembang,2023,1014.08,660166.0,651.0,Low,1.2,71.89,24130.0,1.0,9277.01,74.94
33182023,3318,33,Pati,2023,1503.68,1359364.0,904.02,Low,381.82,73.59,54775.0,1.0,25109.26,73.85
33192023,3319,33,Kudus,2023,425.2,874632.0,2056.99,Medium,0.18,76.71,121310.0,,,74.7
33212023,3321,33,Demak,2023,897.43,1240510.0,1382.29,Low,0.74,74.07,33017.0,,,76.1
33222023,3322,33,Semarang,2023,950.21,1080648.0,1137.27,Low,,75.13,61284.0,1.0,19460.19,74.57
33232023,3323,33,Temanggung,2023,870.65,808446.0,928.55,Low,171.59,71.33,26912.0,1.0,14735.78,74.68
33242023,3324,33,Kendal,2023,1002.23,1052826.0,1050.48,Low,0.07,73.86,54360.0,,,75.1
33262023,3326,33,Pekalongan,2023,836.13,1007384.0,1204.82,Low,1.13,71.4,28112.0,,,74.74
33282023,3328,33,Tegal,2023,876.1,1654836.0,1888.87,Low,,70.23,44440.0,1.0,22049.37,76.4
33292023,3329,33,Brebes,2023,1769.62,2043077.0,1154.53,Low,1.79,67.95,57599.0,2.0,36693.76,75.87
33712023,3371,33,City of Magelang,2023,18.12,122150.0,6741.17,Medium,1.87,81.17,10983.0,1.0,2940.03,74.04
33722023,3372,33,City of Surakarta,2023,44.04,526870.0,11963.44,High,,83.54,60486.0,,,75.34
33742023,3374,33,City of Semarang,2023,373.7,1694743.0,4535.04,Medium,109.34,84.43,248903.0,1.0,43153.47,75.07
33752023,3375,33,City of Pekalongan,2023,45.25,317524.0,7017.1,Medium,,76.71,13744.0,,,76.23
33762023,3376,33,City of Tegal,2023,39.68,282781.0,7126.54,Medium,,77.02,19162.0,,,75.98
34012023,3401,34,Kulon Progo,2023,586.3,443050.0,755.67,Low,0.79,75.79,15847.0,1.0,8003.39,74.29
34022023,3402,34,Bantul,2023,506.85,1009430.0,1991.58,Low,,81.39,34012.0,,,73.02
34042023,3404,34,Sleman,2023,574.82,1157290.0,2013.31,Medium,48.57,84.77,59432.0,,,75.77
34712023,3471,34,City of Yogyakarta,2023,32.5,375700.0,11560.0,High,2.65,88.28,46193.0,,,73.99
35012023,3501,35,Pacitan,2023,1390.0,596649.0,429.24,Low,592.25,70.19,19491.0,1.0,10534.56,73.54
35022023,3502,35,Ponorogo,2023,1371.78,972582.0,708.99,Low,0.12,72.5,25248.0,,,75.24
35032023,3503,35,Trenggalek,2023,1261.4,744358.0,590.1,Low,,71.73,22740.0,1.0,11149.87,74.7
35042023,3504,35,Tulungagung,2023,1055.65,1113973.0,1055.25,Low,0.8,74.61,47964.0,1.0,20402.88,72.75
35062023,3506,35,Kediri,2023,1386.05,1667450.0,1203.02,Low,,73.96,50638.0,1.0,24177.89,72.26
35072023,3507,35,Malang,2023,3530.65,2703175.0,765.63,Low,0.13,72.16,128373.0,3.0,35292.73,73.88
35092023,3509,35,Jember,2023,3306.69,2584771.0,781.68,Low,,68.64,95290.0,,,71.93
35102023,3510,35,Banyuwangi,2023,5782.5,1744814.0,301.74,Low,,72.61,101297.0,1.0,30531.29,74.15
35112023,3511,35,Bondowoso,2023,1560.1,784192.0,502.65,Low,,67.99,24773.0,,,73.58
35122023,3512,35,Situbondo,2023,1638.5,694081.0,423.61,Low,5.45,69.16,25225.0,1.0,9213.08,74.34
35142023,3514,35,Pasuruan,2023,1474.02,1626029.0,1103.13,Low,,70.29,186946.0,,,74.31
35172023,3517,35,Jombang,2023,1159.5,1345886.0,1160.75,Low,0.3,74.6,49984.0,1.0,19358.34,74.26
35182023,3518,35,Nganjuk,2023,1224.33,1124247.0,918.25,Low,,73.71,33647.0,3.0,16308.68,72.65
35192023,3519,35,Madiun,2023,1010.86,765135.0,756.91,Low,458.95,72.97,23833.0,1.0,10914.8,74.43
35212023,3521,35,Ngawi,2023,1394.74,881393.0,631.94,Low,,72.47,24325.0,,,74.54
35222023,3522,35,Bojonegoro,2023,2307.06,1322474.0,573.23,Low,,70.85,97522.0,2.0,13363.94,73.48
35242023,3524,35,Lamongan,2023,1752.21,1386941.0,791.54,Low,0.11,74.53,48927.0,,,73.05
35252023,3525,35,Gresik,2023,1256.76,1344648.0,1069.93,Low,121.14,77.98,176071.0,1.0,14423.83,73.86
35262023,3526,35,Bangkalan,2023,1260.15,1101556.0,874.15,Low,0.39,65.75,27740.0,1.0,15225.9,74.07
35272023,3527,35,Sampang,2023,1233.0,992210.0,804.71,Low,1.9,64.13,24087.0,,,73.01
35282023,3528,35,Pamekasan,2023,792.2,862009.0,1088.12,Low,21.61,67.96,20881.0,1.0,10115.61,73.11
35292023,3529,35,Sumenep,2023,2093.47,1143295.0,546.12,Low,131.52,68.61,42848.0,1.0,13411.67,72.95
35712023,3571,35,City of Kediri,2023,63.4,290836.0,4587.03,Medium,6.99,80.44,159750.0,1.0,6346.19,74.13
35722023,3572,35,City of Blitar,2023,32.58,153541.0,4712.74,Medium,,80.63,8515.0,,,75.99
35732023,3573,35,City of Malang,2023,110.06,847182.0,7697.46,Medium,0.03,83.39,93053.0,1.0,28409.54,73.56
35742023,3574,35,City of Probolinggo,2023,56.67,245174.0,4326.57,Medium,5.94,75.43,14296.0,1.0,3570.56,74.34
35752023,3575,35,City of Pasuruan,2023,39.0,213450.0,5473.08,Medium,,77.17,10400.0,1.0,5383.02,71.93
35762023,3576,35,City of Mojokerto,2023,20.21,135414.0,6700.35,Medium,0.05,80.07,8039.0,,,73.72
35772023,3577,35,City of Madiun,2023,33.23,201460.0,6062.59,Medium,2.89,82.71,17256.0,,,74.67
35782023,3578,35,City of Surabaya,2023,335.28,2893698.0,8630.69,Medium,,83.45,715295.0,1.0,65701.66,73.43
35792023,3579,35,City of Batu,2023,199.09,218802.0,1099.01,Low,2.01,78.18,20524.0,1.0,5206.27,74.51
36022023,3602,36,Lebak,2023,3305.07,1433700.0,433.79,Low,5.78,65.21,35571.0,2.0,21826.65,69.19
36032023,3603,36,Tangerang,2023,959.61,3362610.0,3504.14,Medium,,73.43,173303.0,,,70.72
36042023,3604,36,Serang,2023,1734.28,1682130.0,969.93,Low,,68.39,95080.0,1.0,42896.28,71.19
36712023,3671,36,City of Tangerang,2023,164.55,1950580.0,11854.03,High,,79.46,206597.0,,,69.49
36722023,3672,36,City of Cilegon,2023,162.51,450510.0,2772.2,Medium,26.78,74.54,129532.0,1.0,10177.28,71.22
36732023,3673,36,City of Serang,2023,266.74,723790.0,2713.47,Medium,2.44,73.48,39838.0,1.0,21950.3,70.43
36742023,3674,36,City of Tangerang Selatan,2023,147.19,1391650.0,9454.79,Medium,,82.28,104388.0,1.0,36917.75,72.16
51012023,5101,51,Jembrana,2023,841.8,330100.0,392.14,Low,0.85,74.04,15613.0,1.0,5976.53,76.7
51022023,5102,51,Tabanan,2023,839.33,470900.0,561.04,Low,41.31,77.43,25531.0,1.0,8492.27,78.22
51032023,5103,51,Badung,2023,420.1,554700.0,1320.4,Low,,83.08,68398.0,1.0,19522.25,78.69
51042023,5104,51,Gianyar,2023,368.0,527100.0,1432.34,Low,0.71,79.24,30529.0,1.0,19669.85,77.6
51052023,5105,51,Klungkung,2023,315.0,214600.0,681.27,Low,,73.11,10080.0,,,77.31
51062023,5106,51,Bangli,2023,520.81,268100.0,514.78,Low,1.98,70.79,7908.0,1.0,4119.54,77.75
51072023,5107,51,Karangasem,2023,839.5,513800.0,612.03,Low,0.11,68.91,18975.0,,,79.76
51082023,5108,51,Buleleng,2023,1366.0,831200.0,608.49,Low,1.41,73.97,38351.0,1.0,15056.25,78.03
51712023,5171,51,City of Denpasar,2023,127.78,734200.0,5745.81,Medium,0.06,84.73,60100.0,1.0,35798.47,81.01
52012023,5201,52,Lombok Barat,2023,1053.92,753641.0,715.08,Low,0.0,70.15,18121.0,,,70.44
52032023,5203,52,Lombok Timur,2023,2679.88,1391382.0,519.2,Low,,68.41,24578.0,,,72.29
52042023,5204,52,Sumbawa,2023,6643.98,529487.0,79.69,Low,0.65,69.87,17510.0,,,71.13
52052023,5205,52,Dompu,2023,2324.55,247188.0,106.34,Low,,69.98,8511.0,,,69.67
52062023,5206,52,Bima,2023,4389.0,535530.0,122.02,Low,,68.28,13947.0,,,70.36
52072023,5207,52,Sumbawa Barat,2023,1849.02,152948.0,82.72,Low,7.88,73.17,29642.0,,,72.44
52082023,5208,52,Lombok Utara,2023,809.53,257866.0,318.54,Low,,66.62,5559.0,,,71.48
52712023,5271,52,City of Mataram,2023,61.3,441147.0,7196.53,Medium,2.49,80.09,22781.0,1.0,9916.58,72.95
53012023,5301,53,Sumba Barat,2023,757.41,152414.0,201.23,Low,,65.22,2786.0,,,70.87
53032023,5303,53,Kupang,2023,5136.51,376837.0,73.36,Low,,65.82,9158.0,,,68.74
53042023,5304,53,Timor Tengah Selatan,2023,3933.15,474521.0,120.65,Low,,63.58,9496.0,,,70.68
53052023,5305,53,Timor Tengah Utara,2023,2623.2,271277.0,103.41,Low,,65.16,4819.0,,,68.33
53072023,5307,53,Alor,2023,2928.56,221536.0,75.65,Low,0.01,62.99,3636.0,,,71.21
53082023,5308,53,Lembata,2023,1268.11,141391.0,111.5,Low,,66.12,2138.0,,,70.81
53092023,5309,53,Flores Timur,2023,1748.52,288310.0,164.89,Low,,65.79,6062.0,,,68.15
53102023,5310,53,Sikka,2023,1671.65,335360.0,200.62,Low,,66.89,6195.0,,,71.66
53122023,5312,53,Ngada,2023,1735.64,171736.0,98.95,Low,,69.14,4114.0,,,70.72
53132023,5313,53,Manggarai,2023,1343.83,328758.0,244.64,Low,,66.42,5502.0,,,71.34
53142023,5314,53,Rote Ndao,2023,1286.45,150521.0,117.0,Low,,64.0,3747.0,,,70.51
53152023,5315,53,Manggarai Barat,2023,3129.0,270917.0,86.58,Low,0.08,65.81,4255.0,1.0,,71.03
53162023,5316,53,Sumba Tengah,2023,1789.66,90521.0,50.58,Low,0.32,63.48,1398.0,,,68.82
53182023,5318,53,Nagekeo,2023,1396.16,166063.0,118.94,Low,,67.07,2670.0,,,70.83
53192023,5319,53,Manggarai Timur,2023,2389.53,290790.0,121.69,Low,,63.24,3938.0,,,70.43
53212023,5321,53,Malaka,2023,1109.16,190994.0,172.2,Low,,62.06,3422.0,,,71.7
53712023,5371,53,City of Kupang,2023,159.33,466632.0,2928.71,Medium,,80.62,28478.0,,,69.3
61022023,6102,61,Bengkayang,2023,5396.3,298979.0,55.4,Low,0.03,69.53,11146.0,,,72.86
61032023,6103,61,Landak,2023,9909.1,413588.0,41.74,Low,0.16,68.14,13684.0,,,74.46
61042023,6104,61,Mempawah,2023,2797.88,312785.0,111.79,Low,,67.92,10714.0,1.0,3076.93,72.52
61052023,6105,61,Sanggau,2023,12857.7,503937.0,39.19,Low,,67.77,24529.0,6.0,9122.54,72.1
61062023,6106,61,Ketapang,2023,31588.0,592521.0,18.76,Low,,68.68,35249.0,,,74.69
61082023,6108,61,Kapuas Hulu,2023,29842.0,262404.0,8.79,Low,,67.67,13141.0,1.0,4906.33,74.57
61092023,6109,61,Sekadau,2023,5444.2,219724.0,40.36,Low,,66.33,8506.0,,,72.55
61102023,6110,61,Melawi,2023,10640.8,239502.0,22.51,Low,,67.76,6644.0,,,74.72
61112023,6111,61,Kayong Utara,2023,4568.26,132855.0,29.08,Low,,64.79,5376.0,,,72.96
61122023,6112,61,Kubu Raya,2023,6985.2,639250.0,91.51,Low,,69.6,38324.0,,,74.34
61712023,6171,61,City of Pontianak,2023,107.8,675468.0,6265.94,Medium,9.03,81.03,47885.0,1.0,16128.68,74.21
61722023,6172,61,City of Singkawang,2023,504.0,246112.0,488.32,Low,76.36,73.39,12899.0,1.0,3481.35,73.35
62022023,6202,62,Kotawaringin Timur,2023,16796.0,443359.0,26.4,Low,,72.21,34942.0,1.0,8685.86,76.32
62032023,6203,62,Kapuas,2023,14999.0,425186.0,28.35,Low,0.13,70.75,23974.0,1.0,7800.82,77.85
62042023,6204,62,Barito Selatan,2023,8830.0,134698.0,15.25,Low,0.11,71.65,8481.0,1.0,2443.97,77.55
62052023,6205,62,Barito Utara,2023,8300.0,160605.0,19.35,Low,0.17,71.84,14178.0,1.0,2383.35,78.14
62072023,6207,62,Lamandau,2023,6414.0,102103.0,15.92,Low,,71.81,7519.0,,,75.09
62082023,6208,62,Seruyan,2023,16404.0,171304.0,10.44,Low,0.03,68.68,11450.0,2.0,3030.81,77.44
62092023,6209,62,Katingan,2023,20382.53,169355.0,8.31,Low,,70.28,10756.0,,,78.39
62102023,6210,62,Pulang Pisau,2023,8997.0,138199.0,15.36,Low,0.08,69.6,6995.0,1.0,2486.03,77.59
62122023,6212,62,Barito Timur,2023,3834.0,117312.0,30.6,Low,,72.7,10905.0,2.0,1684.93,75.19
62132023,6213,62,Murung Raya,2023,23700.16,116621.0,4.92,Low,0.79,69.42,12449.0,1.0,2083.55,78.6
62712023,6271,62,City of Palangka Raya,2023,2853.19,305797.0,107.18,Low,304.28,81.68,24175.0,1.0,5694.51,77.89
63012023,6301,63,Tanah Laut,2023,3631.35,364117.0,100.27,Low,,70.98,20166.0,1.0,5271.24,76.08
63022023,6302,63,Kotabaru,2023,9442.46,329641.0,34.91,Low,3.02,70.18,34946.0,1.0,6708.22,73.79
63032023,6303,63,Banjar,2023,4668.5,580100.0,124.26,Low,0.14,71.46,22635.0,1.0,13233.53,74.6
63042023,6304,63,Barito Kuala,2023,2996.46,324502.0,108.3,Low,39.08,68.11,10567.0,2.0,3606.13,75.11
63052023,6305,63,Tapin,2023,2175.0,197893.0,90.99,Low,25.43,72.0,13694.0,1.0,3056.61,74.1
63062023,6306,63,Hulu Sungai Selatan,2023,1804.94,237319.0,131.48,Low,549.91,70.5,9165.0,,,74.92
63072023,6307,63,Hulu Sungai Tengah,2023,1770.77,268360.0,151.55,Low,199.43,70.13,8594.0,1.0,3840.69,73.64
63092023,6309,63,Tabalong,2023,3556.0,262631.0,73.86,Low,10.88,73.85,31015.0,1.0,4292.67,73.57
63102023,6310,63,Tanah Bumbu,2023,4871.39,346336.0,71.1,Low,0.83,72.31,33661.0,3.0,6273.27,74.52
63112023,6311,63,Balangan,2023,1878.3,136524.0,72.68,Low,4.54,70.49,20876.0,,,76.73
63712023,6371,63,City of Banjarmasin,2023,98.46,678243.0,6888.51,Medium,1.17,78.5,42049.0,,,76.1
63722023,6372,63,City of Banjar Baru,2023,305.2,272763.0,893.72,Low,65.17,80.11,13328.0,,,76.02
64012023,6401,64,Paser,2023,11603.94,290162.0,25.01,Low,51.46,74.14,59217.0,1.0,4429.99,75.33
64032023,6403,64,Kutai Kartanegara,2023,27263.1,801642.0,29.4,Low,77.22,75.3,204876.0,,,76.8
64042023,6404,64,Kutai Timur,2023,35747.5,411537.0,11.51,Low,1.31,74.98,168272.0,1.0,,73.91
64052023,6405,64,Berau,2023,34127.17,240105.0,7.04,Low,20.2,76.21,51280.0,3.0,5128.21,75.8
64112023,6411,64,Mahakam Ulu,2023,15315.0,27368.0,1.79,Low,,69.59,3409.0,,653.81,74.38
64712023,6471,64,City of Balikpapan,2023,509.75,648560.0,1272.31,Low,197.17,81.66,143169.0,1.0,19303.84,76.83
64722023,6472,64,City of Samarinda,2023,716.96,872304.0,1216.67,Low,1.93,82.32,89289.0,1.0,21880.0,75.65
64742023,6474,64,City of Bontang,2023,161.88,187852.0,1160.44,Low,77.91,81.56,68106.0,1.0,3882.95,75.46
65032023,6503,65,Tana Tidung,2023,3504.0,27470.0,7.84,Low,0.02,69.2,9021.0,1.0,523.48,75.84
65042023,6504,65,Nunukan,2023,13564.0,207873.0,15.33,Low,4565.59,67.7,42526.0,,,75.52
65712023,6571,65,City of Tarakan,2023,251.0,251085.0,1000.34,Low,,77.53,52079.0,,,78.38
