id_kab,id_prov,year,population,densities,hdi,gross_regional_domestic_product,total_landfills,solid_waste_generated,sqrt(hdi)*log(id_kab),population/gross_regional_domestic_product,hdi**3/gross_regional_domestic_product,hdi**3*id_prov**2,gross_regional_domestic_product/solid_waste_generated,happiness_score,pca1,pca2,pca3
7371,73,2022,1444879,8170.08,83.12,208936.0,1.0,36592.43,81.1898509533028,6.915414289543209,2.748548011486772,3060288173.030913,5.70981484421778,73.25,4.309358582189124,2.6853059559524137,2.2388779041925395
7405,74,2022,318350,75.12,69.36,14537.0,1.0,5003.014999999999,74.20409877617837,21.899291463162964,22.95368740840613,1827219380.115456,2.905647894319725,73.86,-0.6650490944130752,1.2220424144755186,0.3173305272580978
7210,72,2023,264670,50.94,69.93,11373.0,1.0,5334.671,74.28521571408628,23.27178404994285,30.068761862041686,1772782996.5578885,2.131902792130949,77.19,-0.7156924451000204,1.2363719775159399,0.4113272743949571
3528,35,2022,857818,1082.83,66.99,19263.0,1.0,10114.06,66.85695305299964,44.53190053470384,15.60651768151378,368269728.8712749,1.904576401563764,73.02,-0.4090308635499227,-1.3032281737521358,0.4689428803777752
1111,11,2023,627543,190.35,70.87,28472.0,1.0,11324.702,59.03859764854364,22.040706659173924,12.501707203673789,43069781.50786301,2.5141500412107978,75.32,-0.004240707124638495,-1.576499938715081,-0.9089438540186561
3212,32,2022,1871832,917.52,68.55,90773.0,2.0,40648.11,66.85399837959801,20.621021669439152,3.5486706000132195,329854439.808,2.2331419591218387,73.21,2.19439378879609,-1.9027005178774956,0.40257864666080256
1102,11,2023,135435,72.9,70.14,3203.0,1.0,1909.49,58.66562528706928,42.28379644083672,107.73091437527316,41752516.368024,1.6774112459347783,75.53,-1.6976748717059842,-1.6854043599755197,-0.1888567396827446
7309,73,2022,352056,396.05,69.79,30482.0,1.0,5153.06,74.32474723642741,11.549635850665966,11.151573116560597,1811445679.517132,5.915320217501834,75.07,-0.14278265789615852,1.5601583392979972,-0.22246685774700883
1673,16,2022,147071,232.1,69.6,3256.0,1.0,2564.754,61.92235091188171,45.16922604422604,103.54838329238326,86311305.21599998,1.2695174663924884,74.2,-1.7180180720265517,-1.5113923433128238,0.14564340100734138
3517,35,2023,1345886,1160.75,74.6,49984.0,1.0,19358.34,70.52530027223875,26.92633642765685,8.30587660051216,508572146.5999999,2.5820395757074213,74.26,1.1902216389082796,-0.5150815380936394,0.4911770683522914
5271,52,2023,441147,7196.53,80.09,22781.0,1.0,9916.58,76.69529476968422,19.3646898731399,22.550807459242357,1389125770.5472162,2.297263774406096,72.95,1.3253999258204523,1.5951464418772299,0.9144313571380226
7403,74,2023,269520,50.36,72.77,18295.0,1.0,5234.782000000001,76.00398669491231,14.731893960098388,21.063217432795845,2110185158.621108,3.494892432960913,75.28,-0.30792670382004655,1.9551914845203844,0.19732296858342613
3372,33,2023,526870,11963.44,83.54,60486.0,1.0,20618.346,74.2467862084488,8.710610719835994,9.638923814833186,634908721.0458962,2.933600978468399,75.34,3.090720816911896,1.0303764695406197,0.8018948295319892
3503,35,2023,744358,590.1,71.73,22740.0,1.0,11149.87,69.12159483095616,32.73342128408091,16.229757551319267,452104241.2283251,2.03948566216467,74.7,0.012433038075416831,-0.5398033668928881,0.18386343506304445
7415,74,2022,97950,189.23,65.44,3314.0,1.0,802.67,72.08763418374447,29.55642727821364,84.56241315147857,1534593348.4195838,4.12872039567942,76.89,-1.6086534837875037,0.7587480258974068,0.4397478105846909
9410,94,2022,122124,18.71,57.14,4705.0,1.0,2227.777,69.16220321427596,25.956216790648245,39.6516332293305,1648452415.863584,2.111970812159386,72.79,-1.8262385779619674,0.16138884411380744,0.2745135325253339
7111,71,2022,92299,107.33,67.21,3533.0,1.0,1347.62,72.71283859211809,26.12482309651854,85.93261912284176,1530447314.4828007,2.6216589246226683,74.07,-1.5111958860169645,0.8577640359862423,0.5098404525690315
1971,19,2022,226297,1911.29,79.24,17278.0,1.0,5100.722,67.53082181590848,13.097407107304086,28.79651493367287,179614172.79366395,3.3873635928403862,74.08,0.31334721633378687,0.08186832467600555,-0.8452477566357834
3375,33,2023,317524,7017.1,76.71,13744.0,1.0,6167.206,71.15475981453149,23.102735739231665,32.84299859655122,491568254.0822789,2.228561847942164,76.23,0.7870969914106206,0.37218496838507165,0.36046644587034615
3507,35,2023,2703175,765.63,72.16,128373.0,3.0,35292.73,69.33816133904322,21.057192711863088,2.9269539053850884,460283770.77759993,3.637378009578743,73.88,3.0889586527225075,-1.7076222039618103,0.1760383011805473
9107,91,2022,124195,9.5,66.69,11572.0,1.0,1816.27,74.45137465560903,10.732371240926376,25.63148257077428,2456206842.5548286,6.371299421341541,76.74,-0.8354795695602526,2.0719390395815616,-0.14610469486917646
6108,61,2022,258989,8.68,66.7,12187.0,1.0,4866.38,71.1946947999748,21.25125133338804,24.348975383605485,1104173123.3230002,2.5043255972612086,72.94,-0.8361686780573099,0.36370430445772134,-0.058375448929360516
8104,81,2023,140462,18.49,70.56,2977.0,1.0,2495.526,75.60094958579955,47.18239838763856,118.00404152368156,2304866385.432576,1.1929348762545453,79.89,-1.8595817849063432,1.364947499701493,1.750221950642255
3326,33,2022,986455,1179.79,70.81,25962.0,1.0,14256.96,68.24058630344946,37.99610969879054,13.67557632081504,386644345.24824905,1.821005319507104,70.96,0.1862546834538408,-1.0229090851357991,0.4873224602572831
6203,62,2023,425186,28.35,70.75,23974.0,1.0,7800.82,73.45411921030478,17.73529657128556,14.77198410256945,1361327794.1875,3.073266656582257,77.85,-0.18311341030587794,0.9489142292101047,0.029328826012895902
3673,36,2022,712410,2670.8,72.98,36724.0,1.0,21346.4,70.12610246215415,19.399030606687724,10.5842867768217,503751762.4792321,1.7203837649439715,67.41,0.9501629726580602,-0.3467074904930047,0.3229979713373068
6302,63,2022,326631,34.59,69.74,33266.0,1.0,6614.35,73.06016353416051,9.81876390308423,10.19636200396801,1346253756.1648557,5.029367965106171,73.94,-0.11056480445313341,1.0923951137269228,-0.42160177295219015
1212,12,2023,2018164,807.91,76.52,139098.0,1.0,49933.787,62.10799239132723,14.508936145738977,3.221098447195502,64518962.66035199,2.7856489234433592,73.12,3.2866225133189944,-2.138266846557638,0.48690456712371105
3324,33,2023,1052826,1050.48,73.86,54360.0,1.0,18116.824,69.6895868867741,19.36766004415011,7.412222745695364,438789058.588584,3.00052591999569,75.1,1.0754246597156751,-0.3762784275143695,0.05870270278394008
1217,12,2023,141333,97.86,72.08,5656.0,1.0,2272.9300000000003,60.31414151114516,24.98815417256011,66.21172965205092,53927070.179328,2.4884180331114463,73.63,-1.000244814780395,-1.10185918046447,-0.8623728319659594
3208,32,2023,1211553,1014.7,70.72,32545.0,1.0,18451.857,67.8934309527397,37.22700875710554,10.8678210861269,362181874.941952,1.7637791144815398,81.06,0.5354875521219936,-1.1636352136971968,0.5884999342639188
8202,82,2022,86379,37.94,66.49,21302.0,1.0,1091.373,73.48619715086188,4.054971364191156,13.79903189601915,1976499476.367076,19.51853307714228,75.79,-0.12227317448757563,2.482798334543992,-1.792052444088948
1211,12,2023,420799,197.81,75.98,26409.0,1.0,6285.852000000001,61.88126208120516,15.933924041046613,16.60909277867394,63162652.49164801,4.201339770646842,73.46,0.1417256717289528,-0.7282224780813557,-1.2837930359910938
9419,94,2023,42321,2.35,65.8,3558.0,1.0,637.3419999999999,74.2261649677689,11.89460370994941,80.07035188308038,2517290796.832,5.582560069789847,68.86,-1.3389935465542364,2.111440933058792,0.23128573905148506
1116,11,2022,96028,25.77,70.36,3122.0,2.0,1723.13,58.86345057778313,30.75848814862268,111.56927054964764,42146630.781376,1.8118191894981803,72.21,-1.5072142195119622,-1.624499551098159,-0.9281910610122791
7208,72,2022,446712,76.94,66.26,20061.0,1.0,8258.25,72.30740520009746,22.267683565126365,14.501125685459352,1508062315.0371842,2.429207156479884,74.69,-0.5806386320243996,0.5682929128327164,0.27666460844524154
1505,15,2023,418800,79.83,71.04,35885.0,1.0,6894.331,61.66769460869254,11.670614462867494,9.990699759342345,80666158.69440001,5.205001036358713,77.53,0.06498546928467588,-0.8108704307945632,-1.4395955197444907
7172,71,2022,229795,696.94,74.7,20620.0,1.0,5805.52,76.73128979407359,11.14427740058196,20.214972017458777,2101253756.643,3.551792087530488,75.54,-0.0775085450393311,2.104005494196989,0.17672108417705715
6306,63,2023,237319,131.48,70.5,9165.0,1.0,3624.039,73.46250346548067,25.89405346426623,38.23269230769231,1390748018.625,2.5289462944521293,74.92,-0.7962422016120674,0.9380818325452284,0.2666405895741279
1214,12,2023,382539,153.75,64.12,8575.0,1.0,5359.808,56.86664539929212,44.610962099125366,30.74301184000001,37961471.02003201,1.5998707416385065,73.4,-1.3427864336400117,-2.2867833541512375,-0.43312787367588707
6207,62,2023,102103,15.92,71.81,7519.0,1.0,1555.9049999999995,74.00779322148821,13.579332358026331,49.24869141388483,1423436700.888404,4.832557257673188,75.09,-0.6780119701092022,1.4861372189124678,-0.26299513003582675
5316,53,2022,88706,49.57,62.71,1303.0,1.0,1296.556,67.93265090857307,68.07828089025327,189.2631162785879,692727041.995399,1.0049700899922565,73.3,-3.0535218550768293,-1.1646602574898597,1.8417131872974564
6401,64,2022,286952,24.73,73.44,76262.0,1.0,4330.1,75.10676991361132,3.762712753402744,5.19385491573785,1622400055.6400638,17.612064386503775,74.6,0.8012168044794863,2.4209252712109937,-1.59100678458081
1373,13,2023,67131,245.5,74.42,4825.0,1.0,692.6,62.32579993255347,13.91316062176166,85.42238236020725,69655546.13607201,6.966503032053133,70.57,-0.6946136270244091,-0.3229504018855425,-1.3858717040154538
9110,91,2023,45064,8.25,61.29,812.0,1.0,661.653,71.37610788520448,55.49753694581281,283.53902055295566,1906565142.9096088,1.22722937854132,73.65,-3.5719883797407013,0.2379906623702385,2.6645613313609076
3306,33,2022,778257,752.06,73.6,21353.0,1.0,10569.42,69.52023587887076,36.44719711515946,18.671299395869426,434171510.7839999,2.020262228201737,71.99,0.020181630007839856,-0.5788576808008191,0.3067160550134574
3376,33,2022,278299,7013.58,76.15,17680.0,1.0,7936.6,70.89714652628403,15.74089366515837,24.97626319994345,480880983.0453751,2.227654159211753,73.23,0.9261879062429528,0.3666702193344038,0.16036776540710285
3573,35,2022,846126,7687.86,82.71,84807.0,1.0,27914.84,74.40359879587345,9.977077363896848,6.6717899054441245,693122745.9759748,3.038061475544908,73.76,2.9646536240453543,0.6691239731181056,0.7996881693820227
1611,16,2022,357673,158.54,66.0,5838.0,1.0,4992.517,59.992858356203214,61.26635834189791,49.24563206577595,73598976.0,1.169350049283758,75.74,-1.673115160149442,-2.2521621566348973,0.28543132446933717
3577,35,2022,199192,5994.34,82.01,15819.0,1.0,4421.98,74.09821211742819,12.591946393577343,34.867548176306975,675672937.1362251,3.5773567496913152,73.32,0.9906456578901629,1.236731436721186,-0.015053851147402049
7110,71,2023,73046,20.89,66.4,2726.0,1.0,1213.394,72.27220493369656,26.7960381511372,107.3935964783566,1475777672.7040005,2.246590967154939,77.16,-1.689768217433705,0.7909706074885988,0.630954422463949
1302,13,2023,523402,269.96,71.44,18026.0,1.0,5655.87,60.61641150323633,29.03594807500277,20.22669710329524,61618488.695296,3.187131245944479,73.87,-0.3759889763812419,-1.3370688686045362,-0.8306941112272094
7606,76,2022,140028,46.45,66.89,3814.0,1.0,2005.75,73.08990910915904,36.71421080230729,78.46986386182486,1728664735.0017445,1.9015330923594664,75.91,-1.6555343869959918,0.761899345218378,0.9092311240277151
3529,35,2022,1136632,542.94,67.87,40255.0,1.0,13219.79,67.29698124977509,28.23579679542914,7.766292023425663,382974304.6186751,3.04505593507915,72.3,0.29149134737922655,-1.0522512294083721,0.08615746959532075
1207,12,2023,513826,200.61,73.69,45763.0,1.0,7606.711999999999,60.913190834157646,11.227978934947446,8.744020811769333,57621977.914896,6.0161341720312285,75.47,0.39279118934570567,-0.8024612149184557,-1.545595681272097
5310,53,2022,330429,197.67,66.06,5703.0,1.0,4318.03,69.7143641239392,57.939505523408734,50.54897299947396,809780747.581944,1.3207411713211812,70.2,-1.6104536370636957,-0.7228033288828345,0.9694354497345046
6304,63,2023,324502,108.3,68.11,10567.0,2.0,3606.13,72.2039339087712,30.708999716097285,29.900670931295544,1254046786.842339,2.930288148236475,75.11,-0.7905970561005823,0.40927144723642134,-0.21384744370476397
7204,72,2022,252650,33.48,71.93,10891.0,1.0,4516.106,75.3329459981726,23.198053438619045,34.17137251464513,1929279607.2074883,2.4115908705420117,75.86,-0.7075552697071517,1.4842438265849518,0.4792774158599867
7408,74,2022,142770,48.69,70.39,10096.0,1.0,2034.06,74.75643423806609,14.141244057052296,34.54486928674722,1909837141.746844,4.963472070637051,75.88,-0.7085195395778299,1.7343165329621737,-0.08386030951234508
1106,11,2023,227168,50.17,74.6,9843.0,1.0,4232.64,60.53336442484139,23.079142537844152,42.1782927969115,50234473.25599998,2.325498979360399,75.38,-0.568863988401263,-1.0283126235498328,-0.9932028180341914
1610,16,2022,422907,177.54,67.96,13251.0,1.0,6200.059000000001,60.87202550797817,31.915100747113424,23.68707617055316,80352626.26201598,2.137237726286153,70.74,-0.7907299533000778,-1.5712429757891186,-0.600167146486332
1504,15,2022,313200,74.93,70.51,24304.0,1.0,5686.882,61.431644116443614,12.886767610269914,14.423623833566497,78874144.57147501,4.273695146127527,75.15,-0.25342968906533997,-0.9261388187314094,-1.3741303475753337
3217,32,2023,1879840,1460.17,69.61,56945.0,1.0,36417.01,67.38188026891999,33.01150232680657,5.923239646694179,345394054.841344,1.5636923514588374,79.08,1.743601276057508,-1.7774401772547495,1.168631707638332
5303,53,2023,376837,73.36,65.82,9158.0,1.0,5711.724,69.57690853300772,41.148394846036254,31.136729566280835,800986825.7547116,1.6033687902286595,68.74,-1.1190253107132535,-0.41746190258851334,0.4306179873046196
3323,33,2023,808446,928.55,71.33,26912.0,1.0,14735.78,68.4830722690424,30.040353745541022,13.48561317022146,395225130.7626929,1.8263030528414512,74.68,0.2647245957187899,-0.7018085159656304,0.20729291099213837
1110,11,2022,443874,246.87,73.16,15470.0,1.0,5629.134,59.9771598818352,28.69256625727214,25.312251486489977,47381244.190016,2.7482024766154085,73.03,-0.43994240210923735,-1.3946397039083716,-0.8584384660842568
3319,33,2022,856472,2014.28,75.89,114565.0,1.0,16357.9,70.627670905667,7.475860865011129,3.815062867970148,475972145.76374096,7.00364961272535,69.66,1.7688555845938245,0.26602304201101395,-0.5211993772383603
3305,33,2022,1376825,1074.71,70.79,32615.0,2.0,16901.34,68.17765701676448,42.21447186877204,10.876730156032504,386316819.3484712,1.9297286487343608,72.34,0.5733639737691733,-1.433269168491207,0.3040151563216853
9416,94,2023,355315,20.29,51.19,2900.0,1.0,5414.255999999999,65.46686148366824,122.52241379310344,46.2548621237931,1185253089.004924,0.5356229923372667,70.22,-3.481327560860688,-2.57878166392205,2.7138318712385345
2102,21,2023,175873,90.37,75.7,25084.0,1.0,2040.99,66.56500437443862,7.011361824270451,17.293816496571523,191304959.013,12.29011411128913,76.24,0.30839566013096814,0.5538010093929019,-2.112131385969967
3277,32,2023,578718,13543.6,79.46,40499.0,1.0,21457.530999999995,72.156284286123,14.289686165090496,12.38800529731598,513742670.3728639,1.887402609368245,79.9,2.891529976718205,0.42414082238305345,1.1013412004349667
7505,75,2022,128563,75.46,66.01,3854.0,1.0,2247.2290000000003,72.49892463656766,33.358329008822004,74.63069532978726,1617900186.3806255,1.7150010079079612,73.22,-1.6243961348504508,0.6474819592679666,0.7655447006158222
3471,34,2022,375520,11554.46,87.69,42624.0,1.0,11064.26,76.33957804463155,8.81006006006006,15.819618539062498,779485506.2240039,3.852404046904176,71.32,2.724184067556295,1.6852029717314807,0.5541514793162953
1371,13,2022,919145,1322.59,83.29,72979.0,1.0,23497.31,65.92221992250724,12.594650515901836,7.917365204908263,97648435.80384102,3.1058448818183866,71.36,1.8646540235355273,-0.5900887759129839,-0.4546642488995088
3602,36,2023,1433700,433.79,65.21,35571.0,2.0,21826.65,66.13036795670114,40.30530488319136,7.795545774957126,359374784.9542559,1.6297049707582243,69.19,0.45294461387387286,-1.8870437448890327,0.2862323487159262
1103,11,2023,236933,56.77,68.44,7034.0,1.0,3532.35,57.95782173529411,33.68396360534547,45.57510087915837,38789606.409664,1.9913089020057468,76.31,-1.1633423749974188,-1.7163232434472389,-0.7536567406821876
3278,32,2023,742958,4042.21,74.47,27411.0,1.0,11795.52,69.85651679834216,27.104374156360585,15.066736114078289,422906166.909952,2.3238483763327094,80.99,0.8013895708122811,-0.24961474738037961,0.3221206989613835
8206,82,2023,97895,15.09,68.82,5241.0,1.0,1650.9900000000002,74.7667385588846,18.678687273421104,62.19133008357181,2191652572.7488317,3.174458960987044,78.97,-1.14945253781355,1.7807593154314842,0.43017866164814794
5320,53,2022,91877,199.32,57.9,1546.0,1.0,1412.176,65.28110861217976,59.42884864165589,125.55274191461837,545239650.051,1.094764391973805,73.93,-2.7988015846454233,-1.5420357597216496,1.1134572555643172
6112,61,2023,639250,91.51,69.6,38324.0,3.0,11491.901000000002,72.73140032897483,16.680148209998958,8.797451623003859,1254548307.4559996,3.334870357828526,74.34,0.3354041329634562,0.392193893014669,-0.8571347762256324
1602,16,2022,776690,40.83,68.02,34239.0,5.0,13276.505,60.85780754887627,22.68436578171092,9.191551202079498,80565637.53164798,2.57891666519163,70.92,0.3599675598783116,-2.1564026834765113,-2.508530784398605
3322,33,2022,1068492,1124.48,74.67,56640.0,1.0,19342.15,70.06547625813857,18.8646186440678,7.350471690730932,453384150.337107,2.9283197576277717,72.04,1.1558198703914808,-0.3884862758254543,0.12088516523429661
6372,63,2022,268292,722.42,79.68,11786.0,1.0,6707.97,78.19200370642437,22.763617851688444,42.92215707042254,2007839876.0878084,1.7570144171783713,72.67,-0.14810754784843386,2.0469745617189843,0.7700447946856945
3212,32,2023,1892043,901.22,69.25,103560.0,2.0,38818.07899999999,67.19447201756351,18.270017381228275,3.206766156093086,340062928.0,2.667829080362272,79.65,2.3487786653153586,-1.6880049401248192,0.2865234379805928
3316,33,2023,901621,495.24,70.63,31753.0,2.0,14143.3,68.1284907072463,28.3948288350707,11.09641920596479,383703268.3621829,2.245091315322449,75.76,0.3723533899047719,-0.8806439708674189,-0.37118574145692845
3509,35,2022,2567718,776.52,67.97,88030.0,4.0,37036.24,67.29968428262157,29.16866977166875,3.5671478311143927,384669628.876925,2.376861150051949,72.48,2.4867622316474782,-2.4736952697937546,-0.10139470989828064
5171,51,2023,734200,5745.81,84.73,60100.0,1.0,35798.47,78.70937018338331,12.21630615640599,10.121319797287857,1582165722.8440173,1.6788426991432874,81.01,2.76045104559012,1.6269730677998606,1.4217687454352725
1905,19,2022,202263,56.07,67.95,10693.0,1.0,2996.69,62.25444379990904,18.915458711306464,29.34058822360423,113259746.464875,3.5682703249251677,74.32,-0.8188557683283582,-0.9700377102048381,-1.093444615112271
5316,53,2023,90521,50.58,63.48,1398.0,1.0,1179.9109999999998,68.34844224913975,64.75035765379113,182.97998296995704,718559099.4833279,1.184835127395202,68.82,-2.8727319367527477,-0.940127835403792,1.7110787683942819
7502,75,2022,398801,184.6,68.28,14889.0,1.0,5776.27,73.73165723503124,26.78494190341863,21.38035969856941,1790618487.48,2.577614966059412,76.51,-0.7142889882087209,0.9629714232395714,0.4923730771473043
7412,74,2022,38310,54.29,66.69,1579.0,1.0,630.4400000000002,72.7695625341375,24.262191260291324,187.84516549018363,1624222759.3080838,2.504599961931349,74.85,-2.179742545851567,0.9517301665790787,1.1046435562316352
1223,12,2022,390954,110.26,72.77,30282.0,1.0,6498.973999999998,60.644091954271794,12.91044184664157,12.725433027309952,55490625.062352,4.6595047156674285,71.18,-0.00665777416170078,-0.9601080156586831,-1.4463044673556964
7571,75,2023,204440,2882.28,78.64,10536.0,1.0,2589.89,79.20897217692,19.403948367501897,46.1588257919514,2735602810.56,4.0681264455247135,78.36,0.006051331380601566,2.9510571732876363,0.871441417541927
3572,35,2023,153541,4712.74,80.63,8515.0,1.0,3020.214,73.45957344792757,18.031826189078096,61.56095197263651,642134594.9075749,2.81933664303258,75.99,0.40029128685948817,1.0617509077188385,0.14546025210552124
3206,32,2022,1906288,747.22,66.84,42660.0,1.0,32972.892,65.99959977356929,44.68560712611345,6.999845792405064,305780143.620096,1.2937900624549403,72.21,1.0677295819622816,-2.2876265804010405,1.3050337641998528
3209,32,2023,2339555,2172.77,70.95,61310.0,1.0,45988.304,68.00637023195537,38.1594356548687,5.825401767656175,365727111.5520001,1.3331650586636117,79.57,2.4489441635522358,-2.0959794906678058,1.7891185389605433
6172,61,2022,242177,480.51,72.89,11922.0,1.0,3429.79,74.51396555890642,20.313454118436503,32.482895367304145,1440998473.3552492,3.4760145664894937,72.54,-0.4877215044351015,1.247927842009147,0.0927030590680595
3504,35,2023,1113973,1055.25,74.61,47964.0,1.0,20402.88,70.49804001941436,23.225189725627555,8.65915922735802,508776693.64672506,2.350844586646591,72.75,1.1066528339255144,-0.38379449126952625,0.343197925312249
7411,74,2023,125770,31.5,69.57,5625.0,1.0,2065.19,74.32310263104797,22.359111111111112,59.86093324319999,1843866396.223668,2.7237203356591886,76.49,-1.100390561744281,1.4289897905187625,0.4179864822853214
5207,52,2022,150338,86.29,72.65,31512.0,1.0,2707.1230000000005,72.94203391197304,4.770817466362021,12.168327450653722,1036844296.8260002,11.640402006114977,71.22,0.1633110157204828,1.5581094963911704,-1.4302356769143132
5308,53,2022,139436,109.96,65.47,2017.0,1.0,2227.56,69.39929865378548,69.13039167079822,139.13010873723348,788276830.9683069,0.9054750489324642,73.32,-2.557781608568473,-0.9051048370430987,1.6856873096154363
7202,72,2023,373600,38.62,71.7,38048.0,1.0,6683.59,75.21005788738348,9.819175777964675,9.68781047624054,1910831798.592,5.692748956773231,75.55,0.08320837221151012,1.83270865358137,-0.1915028751385522
1605,16,2023,407694,64.13,68.26,23527.0,1.0,7437.85,60.98053493162072,17.328771199047903,13.51861809733498,81421447.16185603,3.163145263752294,73.61,-0.33420535831623926,-1.1891878045284088,-1.101881019700366
7414,74,2023,119460,142.73,65.83,3026.0,1.0,1963.397,72.30102961525048,39.477858559154,94.27632428519496,1562194141.303612,1.541206388723218,76.41,-1.8113945216105418,0.5432006442913325,1.010102354883805
1771,17,2022,384841,2536.86,80.99,28090.0,1.0,8774.539,67.30954144532627,13.700284798860803,18.912217668173724,153529572.15241098,3.201307783804938,68.5,0.8063548345139866,-0.032991166043032684,-0.7133321553823321
1309,13,2023,311744,78.97,68.13,11360.0,1.0,4488.41,59.23975807420861,27.44225352112676,27.837923397623232,53444358.85569298,2.530963080467248,72.53,-0.8420826695306464,-1.501917505615697,-0.9274521115105985
3604,36,2023,1682130,969.93,68.39,95080.0,1.0,42896.28,67.72820689339596,17.691733277240218,3.364252920898191,414555625.363824,2.216509217116263,71.19,2.174213427841719,-1.4802369313917947,0.8475974181515874
1801,18,2022,303397,90.08,68.39,8280.0,1.0,4540.467000000001,61.99141072098077,36.6421497584541,38.63202508683575,103638906.340956,1.8236009643941908,69.63,-1.0919496101090886,-1.4530019332115685,-0.39323666609033237
1901,19,2022,334344,110.39,72.95,17959.0,2.0,4881.42,64.48628894716833,18.617072220056794,21.61691616320508,140146769.252375,3.679052406881604,72.79,-0.19194128939965868,-0.745040479952626,-1.4544875049854078
6105,61,2022,497280,38.68,66.91,23847.0,6.0,8984.18,71.30266373300472,20.852937476412126,12.56143738713465,1114635214.8174908,2.654332393162203,73.7,0.05637415915309622,-0.39074644405426334,-2.2664546987102536
1671,16,2022,1707996,4845.38,79.47,179107.0,1.0,43981.57,66.15679041974109,9.536176698844825,2.8021867773063027,128484164.38348798,4.072319382868779,70.97,3.9532382244960744,-1.2522870492560843,0.6195017073431608
3211,32,2022,1167033,768.63,72.69,40025.0,1.0,16159.2,68.84053604829627,29.157601499063084,9.59605361921299,393300015.2156159,2.4769171741175304,74.65,0.6692149189845445,-0.8149827772045718,0.28602195774195976
3672,36,2023,450510,2772.2,74.54,129532.0,1.0,10177.28,70.86928649234153,3.4779822746502798,3.197356735509373,536751376.4125441,12.7275657150044,71.22,1.749441969932372,0.9889369084225218,-1.3015642354488157
6372,63,2023,272763,893.72,80.11,13328.0,1.0,6114.812,78.40270477204697,20.465411164465785,38.574047518832536,2040522059.2587392,2.1796254733587883,76.02,0.009472824005097474,2.2451846085060065,0.6579739518848505
1809,18,2022,487153,415.03,66.7,18601.0,1.0,8113.452000000002,61.25687527810782,26.189613461641848,15.9529575291651,96144072.012,2.292612318406517,73.51,-0.552410678415097,-1.5196009752351607,-0.6644947649445652
3401,34,2023,443050,755.67,75.79,15847.0,1.0,8003.39,70.79359482875697,27.957973117940305,27.471897869565225,503261323.36308414,1.9800359597620507,74.29,-0.04319373783497384,0.07200066522804321,0.014767373037156532
3527,35,2023,992210,804.71,64.13,24087.0,1.0,14597.556,65.41195642306776,41.19275957985636,10.94966940660937,323087241.5713249,1.6500707378687227,73.01,-0.2474703377157745,-1.602350846386353,0.44398034235040257
1216,12,2023,55172,45.3,69.58,1560.0,1.0,943.027,59.25209604108405,35.36666666666667,215.93780122564104,48508267.667328,1.6542474393628177,73.69,-2.3223290846843225,-1.491910952210481,0.300688702219627
5208,52,2023,257866,318.54,66.62,5559.0,1.0,3587.9890000000005,69.85091814996225,46.38711998560892,53.18843488541106,799503873.7637122,1.5493358535937538,71.48,-1.4096121511344626,-0.3706989599111462,0.6300466128717921
1403,14,2023,663248,52.58,67.98,87546.0,5.0,9206.85,59.74629383444002,7.575994334407055,3.5884522604345146,61574309.752032,9.50878965118363,74.41,0.9899321720645083,-1.4890224041886304,-3.6825457311513903
7403,74,2022,264930,49.5,72.04,14270.0,1.0,5627.964,75.6218047634753,18.56552207428171,26.199749520953056,2047314450.9360645,2.5355528215887664,75.74,-0.525090149224743,1.6594393480565177,0.39240858114416866
1802,18,2022,652898,140.26,67.22,18096.0,1.0,13345.24,61.46340705398492,36.07968611847922,16.784675013704685,98410295.211552,1.3559891017321533,70.51,-0.48531920986310345,-1.8555507944692917,-0.17340685922525442
6204,62,2023,134698,15.25,71.65,8481.0,1.0,2443.97,73.92120663093641,15.882325197500297,43.37120824490037,1413943198.6285002,3.470173529134973,77.55,-0.687372287921615,1.326324012372172,-0.09273927296923196
1277,12,2022,231062,1450.48,76.05,7385.0,1.0,5906.6,62.37254148622932,31.28801624915369,59.55896684157075,63337387.698,1.2502962787390377,71.19,-0.542050355925589,-1.069347611887054,-0.3301735340510768
9108,91,2022,66793,0.0,64.65,4066.0,1.0,848.0899999999999,73.30470616394962,16.427201180521397,66.45661451672406,2237630496.0896254,4.794302491480858,74.33,-1.423174154970574,1.5914882249183506,0.22906284766119342
7411,74,2022,123980,31.05,68.73,5274.0,1.0,2114.757,73.87304510323379,23.507773985589687,61.56004183105804,1777880109.5386925,2.4939035548765176,75.89,-1.2252999410619319,1.2088749446478784,0.4549305432403356
2171,21,2022,1236010,319.47,81.67,194836.0,1.0,41346.16,69.43187580954081,6.343848159477715,2.7958795780194627,240229455.11718303,4.712311856772188,74.67,3.255446983503854,-0.490636331700146,0.06419112466129263
1305,13,2023,378797,283.53,73.98,16460.0,1.0,4738.26,61.70438279804361,23.01318347509113,24.59875630571082,68427344.36584802,3.473849050073233,72.4,-0.2688755209532491,-0.9339206083585865,-1.0277471393566937
3304,33,2023,1047226,978.98,69.14,27191.0,1.0,15355.018,67.3759007685786,38.51369938582619,12.155223417454303,359928308.459016,1.770821760026592,74.05,0.1821318551068327,-1.1774875280314554,0.4807890066828386
3215,32,2022,2505247,1516.31,71.74,268229.0,1.0,36643.65,68.39975588614148,9.339955784050195,1.3765068804044305,378080321.5605759,7.319931284137906,73.61,3.903965292271815,-1.269069511103518,0.6105729687712833
