id,id_kab,city_or_regency,year,total_area (km2),population,densities,traffic_density,green_open_space,hdi,gross_regional_domestic_product,total_landfills,solid_waste_generated,latitude,longitude,cluster,happiness_score
81032022,8103,307.0,2022.0,2759.07,427050.0,154.78,1.0,0.07,71.81,9986.0,1.0,6201.06,-3.29167,128.9675,1.0,76.56
81062022,8106,424.0,2022.0,6948.4,217958.0,31.37,1.0,8.534,66.67,3501.0,1.0,4614.947000000001,-3.1027,128.42996,1.0,76.8
81072022,8107,425.0,2022.0,3952.08,143438.0,36.29,1.0,76.196,65.05,3638.0,1.0,2158.603,-3.39851,130.39166,1.0,76.86
81082022,8108,306.0,2022.0,8633.15,82560.0,9.56,1.0,0.04,63.07,2264.0,1.0,1074.183,-7.8296,126.17386,1.0,75.92
81712022,8171,86.0,2022.0,377.0,348225.0,923.67,1.0,40.126999999999995,81.63,17175.0,1.1,7933.086,-3.7,128.18333,1.0,76.82
81722022,8172,181.0,2022.0,352.66,93145.0,264.12,1.0,23.107999999999997,68.6,2909.0,1.0,1347.5700000000002,-5.64301,132.74934,1.0,76.61
82012022,8201,205.0,2022.0,2239.11,136282.0,60.86,1.0,17.501999999999995,66.2,2529.0,1.0,2247.446,1.41709,127.55264,1.0,76.92
82022022,8202,207.0,2022.0,2276.9,86379.0,37.94,1.0,21.957,66.49,21302.0,1.2,1251.0149999999999,0.48056,128.25,1.0,75.79
82042022,8204,206.0,2022.0,8096.4,253331.0,31.29,1.0,0.354,65.06,14326.0,1.0,4884.0289999999995,-0.3955,127.90833,1.0,76.54
82052022,8205,209.0,2022.0,3891.62,201196.0,51.7,1.0,0.0,68.38,6489.0,1.0,5049.7,1.73194,128.00778,1.0,77.13
82062022,8206,208.0,2022.0,6488.73,96395.0,14.86,1.0,10.302000000000001,67.93,4184.0,1.0,1458.5349999999999,1.33517,128.48627,1.0,75.51
82072022,8207,401.0,2022.0,2337.33,78304.0,33.5,1.0,20.241999999999997,63.8,1752.0,1.0,1282.413,2.19924,128.40546,1.0,76.15
82082022,8208,402.0,2022.0,2985.75,63231.0,21.18,1.0,41.449,61.64,1871.0,1.1,899.2280000000001,-1.84578,124.78992,1.0,76.03
82712022,8271,178.0,2022.0,579.54,201916.0,348.41,1.0,0.03,80.81,12314.0,1.0,4968.911000000001,0.89618,127.31016,1.0,74.89
91012022,9101,193.0,2022.0,14320.0,89319.0,6.24,1.0,2.098,69.12,5591.0,1.2,1342.8149999999998,-2.92641,132.29608,1.0,74.54
91022022,9102,225.0,2022.0,18500.0,65061.0,3.52,1.0,2.107,66.11,2741.0,1.0,929.04,-3.66093,133.77451,1.0,76.5
91032022,9103,477.0,2022.0,14953.8,45030.0,3.01,1.0,5.285,60.87,1663.0,1.0,669.72,-2.7,134.5,1.0,72.97
91042022,9104,476.0,2022.0,18658.0,80884.0,4.34,1.0,476.947,65.27,34935.0,1.3,1188.7549999999999,-1.88037,133.33105,1.0,75.56
91052022,9105,320.0,2022.0,14250.94,200785.0,14.09,1.0,913.4100000000002,72.6,10282.0,1.0,5962.78,-0.9,133.75,1.0,76.76
91072022,9107,443.0,2022.0,13075.28,124195.0,9.5,1.0,39.879000000000005,66.69,11572.0,1.0,1816.27,-1.16667,131.5,1.0,76.74
91082022,9108,408.0,2022.0,67379600.0,66793.0,0.0,1.0,2.7039999999999997,64.65,4066.0,1.3,878.0129999999999,-0.5,130.0,1.0,74.33
91092022,9109,460.0,2022.0,11529.18,32617.0,2.83,1.0,47.639,54.63,256.0,1.0,555.077,-0.60515,132.48962,1.0,77.59
91112022,9111,321.0,2022.0,2812.44,37423.0,13.31,1.0,88.251,60.68,887.0,1.0,558.7,-1.0798,133.96729,1.0,74.64
91712022,9171,164.0,2022.0,1105.0,282802.0,255.93,1.0,26.718,78.98,16174.0,1.0,6868.0380000000005,-0.86507,131.25153,1.0,74.66
94022022,9402,219.0,2022.0,7030.66,273503.0,38.9,1.0,414.448,59.6,9166.0,1.6,3709.612,-4.08333,139.08333,1.0,69.56
94032022,9403,218.0,2022.0,17514.0,200224.0,11.43,1.0,0.03,72.67,18279.0,1.0,3136.03,-3.0,139.95,1.0,71.78
94092022,9409,53.0,2022.0,2602.0,146346.0,56.24,1.0,681.0,72.85,5865.0,1.0,2143.46,-1.03333,136.0,1.0,69.81
94102022,9410,374.0,2022.0,6526.25,122124.0,18.71,1.0,76.376,57.14,4705.0,1.0,1937.631,-3.9,136.60001,1.0,72.79
94122022,9412,330.0,2022.0,21693.51,312255.0,14.39,1.0,325.57900000000006,75.08,110425.0,1.0,5774.21,-4.54357,136.56555,1.0,70.93
94132022,9413,69.0,2022.0,27108.29,65310.0,2.41,1.0,138.42399999999998,62.52,5078.0,1.0,951.82,-5.70519,140.36349,1.0,69.96
94142022,9414,322.0,2022.0,23824.0,108232.0,4.54,1.0,2.268,59.61,3351.0,1.0,1746.4140000000002,-6.49971,139.34441,1.0,71.14
94152022,9415,13.0,2022.0,23746.0,108912.0,4.59,1.0,2.323,52.22,2881.0,1.1,1657.45,-5.3795,138.46344,1.0,71.44
94162022,9416,496.0,2022.0,17512.0,355021.0,20.27,1.0,862.2529999999999,50.25,2694.0,1.2,4985.758,-4.60403,139.58405,1.0,71.74
94172022,9417,382.0,2022.0,15683.0,112251.0,7.16,1.0,2.279,47.21,2203.0,1.0,2218.455,-4.52167,140.29541,1.0,71.92
94182022,9418,484.0,2022.0,14263.0,251117.0,17.61,1.0,915.2980000000001,50.51,1817.0,1.2,4654.866,-3.42661,137.41699,1.0,70.85
94192022,9419,419.0,2022.0,18034.0,41821.0,2.32,1.0,2.279,64.86,3316.0,1.0,611.0,-2.41667,139.08333,1.0,72.63
94262022,9426,492.0,2022.0,22004.87,36974.0,1.68,1.0,146.29899999999998,65.67,2311.0,1.1,528.52,-2.286,137.01837,1.0,67.67
94272022,9427,456.0,2022.0,634.24,25015.0,39.44,1.0,376.58900000000006,63.65,1139.0,1.0,584.9370000000001,-0.73881,135.61111,1.0,71.78
94282022,9428,311.0,2022.0,23813.91,38735.0,1.63,1.0,2.2560000000000002,53.1,1973.0,1.0,575.7460000000001,-2.23561,137.78229,1.0,71.56
94292022,9429,351.0,2022.0,12941.0,110676.0,8.55,1.0,29.633000000000003,34.1,1413.0,1.0,1853.8600000000001,-4.45093,138.10089,1.0,71.65
94312022,9431,312.0,2022.0,3743.64,48735.0,13.02,1.0,408.614,49.25,1287.0,1.1,608.2320000000002,-2.46064,138.45245,1.0,70.23
94322022,9432,497.0,2022.0,4330.29,104066.0,24.03,1.0,581.837,49.9,1440.0,1.2,1595.654,-3.86037,138.47305,1.0,70.52
94332022,9433,403.0,2022.0,8055.0,176561.0,21.92,1.0,8.011000000000003,43.87,1613.0,1.0,3799.648,-4.14204,137.09702,1.0,71.64
94342022,9434,187.0,2022.0,4237.4,115380.0,27.23,1.0,69.011,55.72,1445.0,1.1,1952.891,-4.03186,135.43945,1.0,70.72
94352022,9435,217.0,2022.0,3922.02,136365.0,34.77,1.0,68.938,49.25,1359.0,1.1,2299.014,-3.41016,136.70837,1.0,70.71
94712022,9471,119.0,2022.0,940.0,368578.0,392.1,1.0,6.93,80.61,35365.0,1.0,7952.83,-2.64647,140.77779,1.0,70.69
11022023,1102,5.0,2023.0,1857.88,135435.0,72.9,1.0,29.375999999999998,70.14,3203.0,1.0,1909.49,2.41667,97.91667,2.0,75.53
11032023,1103,4.0,2023.0,4173.82,236933.0,56.77,1.0,0.9629999999999999,68.44,7034.0,1.0,3532.35,3.16667,97.41667,2.0,76.31
11042023,1104,8.0,2023.0,4242.04,231331.0,54.53,1.0,2.2,71.05,6258.0,1.0,4166.62,3.36667,97.7,2.0,73.98
11062023,1106,7.0,2023.0,4527.53,227168.0,50.17,1.0,0.96,74.6,9843.0,1.1,4396.581999999999,4.51,96.855,2.0,75.38
11072023,1107,0.0,2023.0,2927.95,204475.0,69.84,1.0,0.17,72.88,13572.0,1.0,3681.37,4.45,96.16667,2.0,75.86
11082023,1108,2.0,2023.0,2903.5,435298.0,149.92,1.0,169.59100000000004,74.53,16978.0,2.0,5405.33,5.38333,95.51667,2.0,76.7
11092023,1109,391.0,2023.0,3184.46,444898.0,139.71,1.0,0.42,71.66,13490.0,1.3,6663.3279999999995,5.08,96.11,2.0,76.01
11102023,1110,56.0,2023.0,1781.34,458978.0,257.66,1.0,0.0,73.63,17028.0,1.3,6960.907000000001,5.08333,96.58333,2.0,76.03
11112023,1111,9.0,2023.0,3296.86,627543.0,190.35,1.0,189.95,70.87,28472.0,1.7,8567.462000000001,4.97,97.14,2.0,75.32
11132023,1113,196.0,2023.0,5365.98,104856.0,19.54,1.0,24.965,68.93,3336.0,1.0,1506.85,3.95,97.39,2.0,74.7
11142023,1114,6.0,2023.0,1957.02,308102.0,157.43,1.0,73.803,71.35,10729.0,1.0,4456.17,4.25,97.96667,2.0,73.63
11162023,1116,3.0,2023.0,3727.0,99717.0,26.76,1.0,0.82,70.88,3374.0,2.0,1752.51,4.86,95.64,2.0,73.68
11172023,1117,46.0,2023.0,1145.0,175781.0,153.52,1.0,0.0,74.49,6016.0,1.0,2468.57,4.73015,96.86156,2.0,74.03
11182023,1118,392.0,2023.0,952.11,163591.0,171.82,1.0,10.0,74.8,4349.0,1.3,2681.3050000000003,5.15,96.21667,2.0,74.24
11722023,1172,155.0,2023.0,122.13,43527.0,356.4,1.0,0.0,77.52,1747.0,1.0,630.84,5.82164,95.31086,2.0,72.7
11742023,1174,125.0,2023.0,181.06,196067.0,1082.88,1.0,0.05,78.92,11170.0,1.3,3304.811,5.13333,97.06667,2.0,75.08
11752023,1175,165.0,2023.0,1391.0,103044.0,74.08,1.0,0.2,67.1,2560.0,1.0,2083.11,2.75,97.93333,2.0,76.17
12012023,1201,355.0,2023.0,853.44,153658.0,180.05,1.0,5.839,64.56,4858.0,1.0,2468.8630000000003,1.03333,97.76667,2.0,73.43
12032023,1203,469.0,2023.0,4355.35,312540.0,71.76,1.0,1980.8399999999997,71.55,18875.0,1.1,5295.705,1.51667,99.25,2.0,72.28
12042023,1204,470.0,2023.0,2194.98,386895.0,176.26,1.0,1005.8880000000001,70.91,12632.0,1.3,5579.754999999999,1.9,98.66667,2.0,72.74
12052023,1205,471.0,2023.0,3793.71,323102.0,85.17,1.0,792.601,74.65,10490.0,1.2,4193.498,2.0028,99.0707,2.0,73.96
12062023,1206,481.0,2023.0,2022.0,213850.0,105.76,1.0,813.198,76.38,9656.0,2.0,3506.72,2.39793,99.21678,2.0,74.15
12072023,1207,271.0,2023.0,2561.38,513826.0,200.61,1.0,147.576,73.69,45763.0,1.0,6589.875,2.26667,100.1,2.0,75.47
12082023,1208,12.0,2023.0,3732.97,802563.0,214.99,1.0,0.68,71.56,51282.0,1.4,19050.752,2.78333,99.55,2.0,73.95
12092023,1209,435.0,2023.0,4372.5,1035920.0,236.92,1.0,113.14200000000001,74.29,52239.0,1.0,18644.47,2.9,99.0,2.0,73.02
12112023,1211,233.0,2023.0,2127.25,420799.0,197.81,1.0,45.68499999999999,75.98,26409.0,1.1,6265.952,3.11667,98.3,2.0,73.46
12122023,1212,184.0,2023.0,2498.0,2018164.0,807.91,1.0,423.33,76.52,139098.0,1.9,43267.501000000004,3.41667,98.66667,2.0,73.12
12132023,1213,283.0,2023.0,6273.29,1066711.0,170.04,1.0,85.33200000000001,72.21,56191.0,3.2,18667.480000000003,3.71667,98.21667,2.0,71.43
12142023,1214,357.0,2023.0,2487.99,382539.0,153.75,1.0,8.574,64.12,8575.0,1.1,5077.352,0.77,97.75,2.0,73.4
12152023,1215,213.0,2023.0,2297.2,204700.0,89.11,1.0,1.3010000000000002,70.75,7655.0,1.0,3531.246,2.26551,98.50376,2.0,74.3
12162023,1216,369.0,2023.0,1218.0,55172.0,45.3,1.0,158.28799999999998,69.58,1560.0,1.0,1321.2459999999999,2.56667,98.28333,2.0,73.69
12172023,1217,416.0,2023.0,1444.25,141333.0,97.86,1.0,17.567,72.08,5656.0,1.0,2206.1340000000005,2.64025,98.71525,2.0,73.63
12192023,1219,41.0,2023.0,904.96,430533.0,475.75,1.0,0.0,70.31,43775.0,1.4,6452.117,3.16166,99.52652,2.0,73.35
12202023,1220,367.0,2023.0,3945.56,275448.0,69.81,1.0,2.026,71.63,15822.0,1.0,5178.539,1.46011,99.67346,2.0,72.59
12212023,1221,366.0,2023.0,3892.74,275648.0,70.81,1.0,330.95400000000006,70.34,16127.0,1.0,5152.216,1.44684,99.99207,2.0,71.51
12222023,1222,272.0,2023.0,3596.0,330797.0,91.99,1.0,7.907999999999999,72.82,37584.0,1.0,6108.638,1.983,100.0976,2.0,73.29
12232023,1223,273.0,2023.0,3545.8,401863.0,113.33,1.0,0.5130000000000001,73.63,33271.0,1.0,6163.7339999999995,2.33349,99.63776,2.0,73.57
12242023,1224,358.0,2023.0,1242.0,155873.0,125.5,1.0,5.348,64.64,4478.0,1.0,2666.9750000000004,1.33037,97.31964,2.0,72.66
12712023,1271,161.0,2023.0,10.77,91265.0,8474.0,2.0,0.0,75.2,6821.0,1.0,1391.985,1.73333,98.8,2.0,73.62
12732023,1273,151.0,2023.0,79.97,274838.0,3436.76,2.0,0.71,80.46,16228.0,1.0,5866.46,2.96667,99.05,2.0,72.76
12742023,1274,176.0,2023.0,38.96,178914.0,4592.25,2.0,4.71,76.98,7428.0,1.0,3639.5,3.325,99.14167,2.0,73.59
12752023,1275,133.0,2023.0,265.1,2474166.0,9332.95,2.0,54.79,82.19,303312.0,1.0,62998.79400000001,3.65,98.66667,2.0,73.55
12762023,1276,99.0,2023.0,90.45,303272.0,3352.92,2.0,6.374,77.6,14460.0,1.0,6494.5,3.8,108.23333,2.0,73.26
12772023,1277,138.0,2023.0,159.3,236217.0,1482.84,1.0,16.5,76.44,7929.0,1.0,4974.165,1.37375,99.26843,2.0,73.44
12782023,1278,112.0,2023.0,469.4,142890.0,304.41,1.0,30.351999999999997,70.68,6924.0,1.0,2472.471,1.32731,97.55018,2.0,72.73
13012023,1301,244.0,2023.0,6033.76,90406.0,14.98,1.0,17.039,63.13,5915.0,1.0,1381.324,1.98917,99.51889,2.0,73.35
13022023,1302,390.0,2023.0,1938.79,523402.0,269.96,1.0,600.2,71.44,18026.0,1.0,5655.87,-1.58333,100.85,2.0,73.87
13032023,1303,441.0,2023.0,3738.0,401371.0,107.38,1.0,0.78,70.63,17316.0,1.0,5923.4,-0.96667,100.81667,2.0,74.01
13052023,1305,464.0,2023.0,1336.0,378797.0,283.53,1.0,130.83,73.98,16460.0,1.0,4738.26,-0.4555,100.5771,2.0,72.4
13072023,1307,10.0,2023.0,2232.4,547578.0,245.29,1.0,736.64,73.98,26163.0,1.0,8016.38,-0.25,100.16667,2.0,71.24
13082023,1308,288.0,2023.0,3354.0,391054.0,116.59,1.0,0.23,70.7,19604.0,1.0,5829.407000000001,-0.0168,100.5872,2.0,72.72
13092023,1309,376.0,2023.0,3947.63,311744.0,78.97,1.0,7.98,68.13,11360.0,1.0,4488.41,0.42503,99.94606,2.0,72.53
13112023,1311,186.0,2023.0,2961.0,238211.0,80.45,1.0,0.02,73.04,13346.0,1.0,3951.1280000000006,-1.05,101.367,2.0,71.91
13122023,1312,377.0,2023.0,3887.77,448639.0,115.4,1.0,0.11,70.19,19545.0,1.1,6876.681,0.28152,99.51965,2.0,72.12
13712023,1371,136.0,2023.0,694.96,924687.0,1330.56,1.0,142.27,83.58,79705.0,1.0,23629.66,-0.98333,100.45,2.0,75.02
13722023,1372,163.0,2023.0,58.72,77240.0,1315.4,1.0,11.46,79.58,5262.0,1.0,2036.41,-0.76667,100.61667,2.0,71.58
13732023,1373,158.0,2023.0,273.45,67131.0,245.5,1.0,0.34,74.42,4825.0,1.0,692.6,-0.6,100.75,2.0,70.57
13742023,1374,137.0,2023.0,23.0,58729.0,2553.43,2.0,0.05,79.26,4474.0,1.1,1563.8080000000002,-0.45,100.43333,2.0,71.17
13752023,1375,104.0,2023.0,25.24,123013.0,4873.73,2.0,1.11,81.78,11132.0,1.0,4570.75,-0.275,100.375,2.0,69.31
13762023,1376,148.0,2023.0,80.43,145468.0,1808.63,1.0,8.53,79.97,8982.0,1.0,3404.16,-0.23333,100.63333,2.0,72.98
13772023,1377,146.0,2023.0,64.97,98143.0,1510.59,1.0,12.692,78.13,6435.0,1.0,1662.8310000000001,-0.62682,100.12047,2.0,74.35
14022023,1402,215.0,2023.0,8198.71,475002.0,57.94,1.0,0.5850000000000001,71.04,56482.0,2.1,7205.685999999999,-0.55,102.31667,2.0,73.67
14032023,1403,214.0,2023.0,12614.78,663248.0,52.58,1.0,59.09899999999999,67.98,87546.0,3.0,9156.304,-0.33333,103.16667,2.0,74.41
14042023,1404,384.0,2023.0,12614.78,422907.0,33.52,1.0,30.1,73.59,70522.0,1.5,6745.5,0.20822,102.18607,2.0,75.04
14052023,1405,429.0,2023.0,8556.09,488497.0,57.09,1.0,1.44,74.98,109923.0,4.0,6972.23,0.97453,102.01355,2.0,74.45
14062023,1406,226.0,2023.0,11289.28,898840.0,79.62,1.0,170.44,74.24,106929.0,3.2,17784.208,0.2344,101.2131,2.0,73.97
14082023,1408,47.0,2023.0,514.0,592390.0,1152.51,1.0,0.56,74.97,168636.0,4.0,9511.5,0.9838,102.5096,2.0,74.31
14092023,1409,411.0,2023.0,8881.59,669996.0,75.44,1.0,0.25,70.78,94740.0,2.8,12412.567000000001,2.16599,100.82514,2.0,73.31
14102023,1410,245.0,2023.0,3708.0,217607.0,58.69,1.0,0.01,67.28,25609.0,1.0,3763.3310000000006,0.97488,102.69539,2.0,73.75
14712023,1471,150.0,2023.0,632.3,1020308.0,1613.65,1.0,47.17,82.38,159961.0,1.8,23221.756999999998,0.53333,101.46667,2.0,74.62
14732023,1473,110.0,2023.0,1727.0,340310.0,197.05,1.0,0.26,75.66,49034.0,1.0,6210.66,1.61592,101.4917,2.0,73.67
15012023,1501,250.0,2023.0,3807.0,255100.0,67.01,1.0,221.89000000000001,72.54,13405.0,1.0,4066.1149999999993,-2.03333,101.53333,2.0,78.91
15022023,1502,327.0,2023.0,7679.0,368400.0,47.97,1.0,361.09,70.81,22525.0,1.7,6013.249000000001,-2.06933,102.13303,2.0,79.63
15032023,1503,420.0,2023.0,6174.0,302200.0,48.95,1.0,0.04,71.29,21509.0,2.0,5621.004,-2.3,102.65,2.0,80.8
15042023,1504,40.0,2023.0,5804.83,312700.0,53.87,1.0,0.24,71.02,25449.0,1.1,5599.388999999999,-1.75,103.11667,2.0,78.49
15052023,1505,339.0,2023.0,5246.0,418800.0,79.83,1.0,80.06400000000001,71.04,35885.0,1.3,6480.49,-1.55214,103.82163,2.0,77.53
15062023,1506,468.0,2023.0,5426.0,236700.0,43.62,1.0,424.19900000000007,66.65,25073.0,2.1,3880.5509999999995,-1.13198,103.61755,2.0,80.16
15082023,1508,474.0,2023.0,6461.0,350800.0,54.3,1.0,1089.14,70.63,21183.0,1.7,5914.914000000001,-1.45576,102.37473,2.0,79.89
15092023,1509,74.0,2023.0,4659.0,376400.0,80.79,1.0,787.08,71.06,26235.0,1.0,5901.41,-1.50222,101.96,2.0,78.65
15712023,1571,118.0,2023.0,205.38,627800.0,3056.77,2.0,1.85,80.15,40581.0,1.0,18634.987999999998,-1.61667,103.65,2.0,79.69
15722023,1572,167.0,2023.0,391.5,99800.0,254.92,1.0,140.72,76.65,9475.0,1.0,1694.5520000000001,-2.10896,101.32175,2.0,79.36
16012023,1601,362.0,2023.0,4797.0,379130.0,79.03,1.0,236.50400000000005,71.01,19019.0,1.6,5744.497000000001,-4.13333,104.03333,2.0,73.66
16022023,1602,361.0,2023.0,19023.47,797429.0,41.92,1.0,49.041999999999994,68.65,37395.0,3.8,17436.284,-3.36667,105.36667,2.0,70.83
16032023,1603,338.0,2023.0,6763.91,633779.0,93.7,1.0,21.04,70.24,118518.0,4.0,8497.14,-4.2327,103.6141,2.0,75.28
16042023,1604,274.0,2023.0,4344.87,444949.0,102.41,1.0,0.86,69.1,29289.0,1.0,9805.33,-3.7864,103.5428,2.0,72.32
16052023,1605,345.0,2023.0,6357.09,407694.0,64.13,1.0,6.633000000000001,68.26,23527.0,1.2,6891.183,-3.08333,103.2,2.0,73.61
16062023,1606,344.0,2023.0,14265.96,644386.0,45.17,1.0,6881.99,69.17,85771.0,8.0,9243.61,-2.41667,103.75,2.0,74.44
16072023,1607,31.0,2023.0,11875.0,874210.0,73.62,1.0,294.96,68.65,37440.0,1.9,19583.294,-2.88333,104.38306,2.0,72.25
16082023,1608,363.0,2023.0,5493.94,424190.0,77.21,1.0,80.26200000000001,66.67,11090.0,1.4,6644.034,-4.65728,104.00659,2.0,71.83
16092023,1609,364.0,2023.0,4369.25,668035.0,152.89,1.0,0.11,70.96,19465.0,1.8,12471.01,-3.85679,104.75209,2.0,74.7
16112023,1611,190.0,2023.0,2256.0,342178.0,151.67,1.0,27.889,66.68,6303.0,1.1,4488.145,3.22667,99.09256,2.0,72.06
16122023,1612,387.0,2023.0,1840.0,202681.0,110.15,1.0,4.44,66.64,8719.0,1.0,3302.9120000000003,-3.21342,104.08722,2.0,74.62
16132023,1613,346.0,2023.0,6008.55,195962.0,32.61,1.0,9.476,66.6,9067.0,1.1,2965.7710000000006,-2.48533,103.29346,2.0,75.24
16712023,1671,141.0,2023.0,352.52,1706371.0,4840.49,2.0,43.87,80.02,194570.0,1.0,52236.57000000001,-3.0,104.71667,2.0,75.88
16732023,1673,139.0,2023.0,633.66,147836.0,233.3,1.0,287.53,70.45,3491.0,1.0,2698.01,-4.13055,103.26822,2.0,73.7
16742023,1674,126.0,2023.0,401.5,242976.0,605.17,1.0,25.738000000000007,76.19,8234.0,1.0,4635.329,-3.29308,102.85503,2.0,73.53
17022023,1702,409.0,2023.0,1515.76,283689.0,187.16,1.0,3.582,72.31,11899.0,1.0,5520.898,-3.43333,102.71667,2.0,73.13
17032023,1703,51.0,2023.0,4424.6,306201.0,69.2,1.0,4.38,70.28,12491.0,1.0,5908.283,-3.33333,102.05,2.0,71.95
17052023,1705,422.0,2023.0,4128.0,216977.0,52.56,1.0,0.6969999999999998,68.27,5769.0,1.0,3901.39,-3.96644,102.47429,2.0,72.51
17082023,1708,241.0,2023.0,665.0,156330.0,235.08,1.0,0.0,69.6,5616.0,1.0,2649.925,-3.60194,102.56424,2.0,73.02
17712023,1771,98.0,2023.0,151.7,391045.0,2577.75,2.0,2.5,81.45,30811.0,1.3,8158.061,-3.81667,102.31667,2.0,72.66
18012023,1801,277.0,2023.0,3368.14,303931.0,90.24,1.0,0.25,69.11,9018.0,1.1,4642.691000000001,-5.14904,104.19309,2.0,74.3
18032023,1803,278.0,2023.0,2219.46,1090174.0,491.19,1.0,6.4319999999999995,69.63,55759.0,1.3,17572.806,-5.4531,104.9877,0.0,72.49
18042023,1804,280.0,2023.0,5325.03,1137434.0,213.6,1.0,0.11100000000000002,71.21,52874.0,1.6,17484.017,-5.10273,105.68003,0.0,71.63
18052023,1805,279.0,2023.0,4559.56,1522426.0,333.9,1.0,0.0,71.6,90078.0,1.0,25185.09,-4.86667,105.26667,0.0,71.99
18062023,1806,281.0,2023.0,2529.54,635903.0,251.39,1.0,1.6809999999999998,68.95,29261.0,1.0,9251.959,-4.81667,104.8,0.0,71.5
18082023,1808,488.0,2023.0,4386.0,431623.0,98.41,1.0,330.52299999999997,70.02,28197.0,1.2,6253.022,-4.20604,105.57999,0.0,72.9
18092023,1809,388.0,2023.0,1173.77,492474.0,419.57,1.0,7.927,67.67,20217.0,1.0,8074.985000000001,-5.4298,105.17899,0.0,72.65
18102023,1810,398.0,2023.0,617.19,409858.0,664.07,1.0,0.17,71.61,14010.0,1.0,5962.86,-5.42211,104.93454,0.0,71.37
18112023,1811,329.0,2023.0,2184.0,235546.0,107.85,1.0,67.203,65.64,12949.0,1.0,3518.512,-4.0439,105.4013,0.0,71.0
18122023,1812,487.0,2023.0,1201.15,291437.0,242.63,1.0,0.39,67.81,14390.0,1.0,4228.45,-4.43975,105.0444,0.0,71.83
18132023,1813,389.0,2023.0,2953.0,165937.0,56.19,1.0,67.22099999999998,66.0,5735.0,1.0,2406.31,-5.19323,103.93976,2.0,70.63
18712023,1871,89.0,2023.0,197.22,1234988.0,6261.98,2.0,6.11,78.56,74104.0,1.0,28705.83,-5.41667,105.25,0.0,73.31
18722023,1872,134.0,2023.0,73.21,172505.0,2356.3,2.0,3.4099999999999993,78.36,7865.0,1.0,3079.7390000000005,-5.11856,105.29949,0.0,72.86
19022023,1902,43.0,2023.0,2293.69,189225.0,82.5,1.0,41.92,74.02,13510.0,1.0,2740.6,-2.86667,107.7,0.0,76.69
19042023,1904,24.0,2023.0,2279.11,203733.0,89.39,1.0,15.34,71.71,11427.0,1.0,3060.45,-2.33989,106.1142,0.0,77.52
19052023,1905,23.0,2023.0,3607.08,206972.0,57.38,1.0,77.688,68.51,11372.0,1.0,3071.02,-2.66803,106.01257,0.0,76.33
19062023,1906,44.0,2023.0,2506.91,132355.0,52.8,1.0,86.479,72.86,10562.0,1.0,1916.94,-2.9627,108.15216,0.0,76.02
19712023,1971,144.0,2023.0,118.4,236267.0,1995.5,1.0,16.554,79.93,18809.0,1.0,5069.551,-2.13333,106.13333,2.0,77.86
21012023,2101,232.0,2023.0,1524.0,267762.0,175.7,1.0,7.38,73.51,17017.0,1.0,7142.22,0.80764,103.41911,2.0,74.25
21022023,2102,55.0,2023.0,1946.13,175873.0,90.37,1.0,0.22200000000000003,75.7,25084.0,1.0,2040.99,0.95,104.61944,2.0,76.24
21032023,2103,350.0,2023.0,1978.29,83668.0,42.29,1.0,0.08,74.21,23520.0,1.0,1272.58,4.71417,107.97639,2.0,76.28
21042023,2104,289.0,2023.0,2117.72,101917.0,48.13,1.0,33.64300000000001,67.44,5250.0,1.0,1416.2289999999998,0.2,104.61667,2.0,73.58
21052023,2105,242.0,2023.0,590.14,50140.0,84.96,1.0,31.625,70.26,19241.0,1.1,487.68,3.0,106.0,2.0,76.45
21712023,2171,94.0,2023.0,3868.97,1256610.0,324.79,1.0,2.5,82.11,216098.0,1.0,42305.41,1.05211,104.02851,2.0,77.7
31012023,3101,240.0,2023.0,10.73,28523.0,2658.25,2.0,2.91,73.39,8214.0,1.0,663.43,-5.5985,106.55271,0.0,77.89
31712023,3171,115.0,2023.0,144.94,2235606.0,15424.35,0.0,1.57,86.07,792615.0,1.0,71946.38,-6.266,106.8135,0.0,80.53
31722023,3172,116.0,2023.0,185.54,3079618.0,16598.14,0.0,0.01,84.13,592230.0,1.0,85161.36,-6.2521,106.884,0.0,78.18
31732023,3173,114.0,2023.0,47.56,1049314.0,22062.95,0.0,0.92,82.53,860049.0,1.9,31124.28,-6.1777,106.8403,0.0,79.06
31752023,3175,117.0,2023.0,147.21,1808985.0,12288.47,0.0,0.83,81.11,631393.0,1.0,50456.05,-6.1339,106.8823,0.0,78.02
32022023,3202,446.0,2023.0,4145.7,2851890.0,687.92,1.0,48.91799999999999,68.49,82317.0,1.6,44081.808,-7.06667,106.7,0.0,79.16
32032023,3203,83.0,2023.0,3614.35,2578790.0,713.49,1.0,0.1,66.55,58391.0,1.0,33825.012,-6.7725,107.08306,0.0,76.67
32042023,3204,16.0,2023.0,1762.0,3770991.0,2140.18,2.0,37.33,73.74,153951.0,1.3,48047.606,-7.1,107.6,0.0,80.49
32052023,3205,195.0,2023.0,3065.19,2649198.0,864.29,1.0,0.19,68.11,72229.0,1.0,40946.54,-7.38333,107.76667,0.0,78.14
32072023,3207,82.0,2023.0,1425.0,1257583.0,882.51,1.0,66.8,72.05,39841.0,2.0,18217.44,-7.28333,108.41667,0.0,81.54
32082023,3208,267.0,2023.0,1194.0,1211553.0,1014.7,1.0,0.11,70.72,32545.0,1.0,17724.949,-7.0,108.55,0.0,81.06
